WORD,LastCell
A0A0A0HWW6,Formylation
C1GIR0,Carbamidomethylation
C1G8H6,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Methylation(KR)
C1GC92,Methylation(KR);Hexose (NSY)
C1GB53,Carbamidomethylation
C1FYJ7,Methylation(KR)
C1GN32,Carbamidomethylation;Deamidation (NQ)
C1G4I1,Formylation;Acetylation (K)
C1GH32,N-acetyl neuraminic acid
C1G0C7,Oxidation (M);Carbamidomethylation
C1G596,Acetylation (K)
C1GC21,Dehydration;Deamidation (NQ);Carbamidomethylation
C1GC40,Carbamidomethylation
C1G1J5,Oxidation (M)
C1G1V9,Oxidation (M);Carbamidomethylation
C1GF68,Oxidation (M)
C1G2D4,Oxidation (M)
C1GGJ2,Phosphorylation (STY);Methylation(KR);Dimethylation(KR)
C1GGS8,Acetylation (N-term);Dehydration
C1G5Y7,Oxidation (M)
C1GJD0,Acetylation (N-term);Amidation;Phosphorylation (STY);Dehydration
C1G4T3,Sodium adduct
C1G0L5,Carbamidomethylation
C1GMH1,Carbamidomethylation
C1G4I3,Carbamidomethylation
A0A0A0HQN9,Pyro-glu from Q
C1G7W9,Oxidation (M)
C1GM03,Methylation(KR);Carbamidomethylation;Dehydration
C1G8H6,Methylation(KR);Hexose (NSY);Acetylation (K);Phosphorylation (STY)
C1GAM1,Ubiquitin
C1GIX4,Deamidation (NQ)
C1GA14,Oxidation (M)
C1G596,Deamidation (NQ);Biotinylation
C1GGT8,Lysine oxidation to aminoadipic semialdehyde
C1GHJ0,Deamidation (NQ)
C1G3P8,Hexose (NSY)
C1G0F9,Oxidation (M);Deamidation (NQ)
C1G175,Tyrosine oxidation to 2-aminotyrosine
C1G7K8,Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1G496,Deamidation (NQ);Carbamidomethylation;Oxidation (M)
C1GB45,Oxidation (M)
C1G0P0,Biotinylation
C1GLF6,Oxidation (M)
C1G0A3,Oxidation (M)
C1GF12,Phosphorylation (STY);Acetylation (K);Methylation(KR);Deamidation (NQ);Carboxylation (DKW);Dihydroxy
C1G3Y8,Oxidation (M);Deamidation (NQ)
C1G6C8,Deamidation (NQ)
A0A0A0HTI2,Lysine oxidation to aminoadipic semialdehyde
C1G159,Carbamidomethylation
C1G619,Oxidation (M)
"C1GGS8,""Propionamide (K, X@N-term)"""
C1G1V7,Dehydration;Methylation(KR)
C1G9X3,Acetylation (N-term);Methylation(KR)
A0A0A0HTA9,Acetylation (N-term);Dehydration
C1G596,Amidation
C1GEJ7,Sulphone
C1GLX8,Carbamidomethylation;Formylation;Deamidation (NQ);Oxidation (M)
C1G7K8,Formylation;Phosphorylation (STY)
C1G596,Sodium adduct;Methylation(KR)
C1G4R2,2-amino-3-oxo-butanoic_acid
C1GML7,Amidation
C1GHJ0,Dehydration
C1GGV9,Carbamidomethylation
C1FYK2,Oxidation (M)
C1GJD4,Carbamidomethylation
C1GDG5,Acetylation (Protein N-term);Methylation(KR);Phosphorylation (STY)
C1G2S7,Acetylation (N-term);Acetylation (K);Methylation(KR);Phosphorylation (STY);Dehydration
C1G9D6,Dihydroxy;Acetylation (K);Methylation(KR)
C1GJ38,Acetylation (Protein N-term)
C1GLX8,Dimethylation(KR)
C1GLV1,Oxidation (M)
A0A0A0HYV6,Oxidation (M)
C1GFX8,Carbamidomethylation
C1GBG4,Oxidation (M)
C1G0P0,2-amino-3-oxo-butanoic_acid
A0A0A0HU09,Oxidation (M)
C1GAM1,Carbamidomethylation;Oxidation (M)
C1GAF6,Oxidation (M);Carbamidomethylation
C1G792,Carbamidomethylation
C1G784,Carbamidomethylation
A0A0A0HUJ5,Formylation
A0A0A0HUB3,Oxidation (M)
C1GCF0,Carboxylation (DKW)
C1FYL2,Sodium adduct;Deamidation (NQ)
C1G0D4,Oxidation (M);Deamidation (NQ);Phosphorylation (STY)
C1G3P8,Dihydroxy
C1G1F2,Hydroxymethyl
C1GLI2,Replacement of proton by lithium
C1G9D7,Replacement of proton by potassium
C1GME5,Carbamidomethylation
C1FZT8,Sodium adduct
C1GLI9,Biotinylation
C1GLU1,Acetylation (N-term)
C1G989,Carbamylation;Deamidation (NQ)
C1G1F4,Ammonia-loss (N)
C1GCJ6,Oxidation (M);Deamidation (NQ);Dimethylation(KR);Amidation
C1G4I3,3-Sulfobenzoic succinimidyl ester
C1GBB1,Carbamidomethylation
C1GKC8,Carbamylation;Acetylation (K)
C1G3N5,Carbamidomethylation
C1G825,Oxidation (M)
C1GLM2,Acetylation (N-term);Formylation;Deamidation (NQ);Methylation(KR)
C1GBT4,Carbamidomethylation
A0A0A0HTA9,Oxidation (M);Acetylation (K)
C1G0E3,Carbamidomethylation
C1GMZ1,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Phosphorylation (STY);Dehydration
C1GM03,Acetylation (N-term);Acetylation (K);Methylation(KR)
C1G8T3,Oxidation (M)
A0A0A0HWM1,Oxidation (M)
C1GDT4,Oxidation (M)
C1GEV1,Carbamidomethylation
C1GF47,Oxidation (M)
C1G9P8,Lipoyl
A0A0A0HWS3,Oxidation or Hydroxylation
C1G496,Carbamidomethylation;Oxidation (M)
C1GF71,Oxidation (M);Deamidation (NQ)
C1G8H4,Carbamidomethylation
C1GMM2,Oxidation (M);Carbamidomethylation
C1GGQ3,Oxidation (M);Carbamidomethylation
C1G5F6,Biotinylation;Deamidation (NQ)
C1G0Q3,Deamidation (NQ)
C1G056,Oxidation (M);Carbamidomethylation
C1GJH7,Oxidation (M)
A0A0A0HV89,Carbamidomethylation
C1GBT0,Tyrosine oxidation to 2-aminotyrosine
C1G4I3,Acetylation (N-term)
A0A0A0HV09,Carboxylation (DKW)
C1G7K8,Carbamylation
A0A0A0HVZ1,Oxidation (M)
C1GEE2,Deamidation (NQ)
C1GJD0,Oxidation (M);Carbamidomethylation;Acetylation (K)
C1GFB1,Oxidation (M)
C1G736,Carbamidomethylation
C1G7L5,Carbamidomethylation
C1GN32,Methylation(KR);Dihydroxy;Phosphorylation (STY);Dehydration
C1G7T4,Dimethylation(KR)
C1GI69,Oxidation (M)
C1GAM6,Oxidation (M)
C1GKU3,Oxidation (M)
C1GB62,Hexose (NSY);Deamidation (NQ)
C1FYL2,Phosphorylation (STY);Deamidation (NQ);Acetylation (K)
C1G4K1,Oxidation (M)
C1GKQ0,Oxidation (M)
C1GI20,Oxidation (HW)
C1GB76,Oxidation (M);Deamidation (NQ)
A0A0A0HVN3,Oxidation (M)
C1G9Z7,Oxidation (M)
C1G8F9,Oxidation (M)
C1FYJ9,Carbamidomethylation;Oxidation (M)
C1GBQ7,Oxidation (M)
C1G1F2,MDA adduct +54;Carbamidomethylation
C1GFL2,Dihydroxy
C1FYD3,Oxidation (M)
C1GDK5,Deamidation (NQ)
C1FYL2,Acetylation (N-term);Carbamidomethylation;Acetylation (K);Methylation(KR);Carbamylation
C1G3P8,Acetylation (N-term);Formylation;Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1GEX6,Oxidation (M)
C1GF57,Oxidation (M)
C1GJI0,Replacement of proton by lithium
C1GG28,Methylation(KR);Dehydration
C1G4N0,Carbamidomethylation;Oxidation (M)
"C1G3C4,""Naphthalene-2,3-dicarboxaldehyde"""
C1FYN0,Oxidation (M)
C1GLI2,Acetylation (K);Phosphorylation (STY)
A0A0A0HV62,Dihydroxy;Methylation(KR)
C1G035,Acetylation (K);Deamidation (NQ);Phosphorylation (STY)
C1FYF6,Carbamidomethylation;Oxidation (M)
C1G035,Dehydration;Methylation(KR)
C1GA10,Formylation
C1GN32,Dehydration;Deamidation (NQ)
C1G8C8,Methylation(KR);Phosphorylation (STY)
C1G570,Carbamidomethylation
A0A0A0HX33,Oxidation (M)
C1G5D2,Carbamidomethylation
C1G4C2,Oxidation (M)
C1GFL5,Carbamidomethylation
C1G4I6,Oxidation (M)
C1G4T8,Acetylation (Protein N-term)
C1GK60,Methylation(others)
C1GI30,Deamidation (R)
"C1GLM2,""Propionamide (K, X@N-term)"""
C1GB62,2-amino-3-oxo-butanoic_acid
C1GMA5,Deamidation (NQ)
C1GCT8,Carbamidomethylation;Oxidation (M)
"C1GM03,""Propionamide (K, X@N-term)"""
C1G4F0,Oxidation (M)
C1G0G5,Oxidation (M)
C1GE82,Biotinylation;Deamidation (NQ)
C1G4T3,Oxidation (M);Formylation
C1GLI2,Deamidation (R)
C1G5F6,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Phosphorylation (STY);Sodium adduct
C1GJT3,Carbamidomethylation
A0A0A0HTY8,Ubiquitination
C1GB27,Oxidation (M)
C1GKC8,Phosphorylation (STY);Methylation(KR)
C1G0T3,Oxidation (M);Carbamidomethylation
C1GKX2,Carbamidomethylation
C1GHZ0,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Carbamidomethylation;Sodium adduct
C1G5K0,Oxidation (M)
C1G4T3,Sulfation;Phosphorylation (STY)
C1GLI2,Amidation
C1G2R2,Deamidation (NQ)
C1G996,Oxidation (M)
C1GCF0,Carbamidomethylation;Deamidation (NQ);Sodium adduct;Oxidation (M)
C1G3D9,Oxidation (M);Deamidation (NQ);Carbamidomethylation
C1G0J8,Deamidation (NQ)
C1FYF8,Hexose (NSY)
C1GN83,Carbamidomethylation
C1GL55,Deamidation (NQ);Oxidation (M)
C1G6K0,Carbamylation
C1G4T3,Dihydroxy;Methylation(KR)
C1GI70,Carbamidomethylation
A0A0A0HT80,Acetylation (N-term);Carboxylation (DKW)
C1G0P0,Tryptophan oxidation to kynurenin
C1G6A0,Oxidation (M)
C1GDI5,Carbamidomethylation
C1GJD0,Sodium adduct;Methylation(KR)
C1GLI2,Levuglandinyl-lysine anhyropyrrole adduct
C1G2S5,Oxidation (M)
C1GLX8,Replacement of proton by lithium
C1GM00,Biotinylation
C1G8H6,Dihydroxy;Methylation(KR)
C1G1F2,Benzoyl
C1GL41,Deamidation (NQ)
C1GKM7,Carbamidomethylation
C1G5F8,Oxidation (M)
C1G4T3,Methylation(KR);Acetylation (K)
C1G8P1,Phosphorylation (STY);Methylation(KR);Dihydroxy
C1GHZ0,Sodium adduct
C1GCV8,Oxidation (M)
C1G942,Carbamidomethylation;Oxidation (M)
C1G1F2,Formylation;Carbamidomethylation;Phosphorylation (STY)
C1G3J7,Carbamidomethylation
C1GLI9,Sulfation
"C1GLX8,""Propionamide (K, X@N-term)"""
C1FYM2,Formylation;Methylation(KR)
C1FZI7,Oxidation (M)
C1GGR8,Methylation(others)
A0A0A0HTR8,Oxidation (M)
C1G9P6,Oxidation (M)
C1G6U5,Sulfation
C1G0D4,Oxidation (HW);Carbamidomethylation
C1GLI2,Deamidation followed by a methylation
C1G0H8,Deamidation (NQ);Oxidation (M)
C1GIV4,Oxidation (M)
C1GI75,Oxidation (M)
C1FZ06,Carbamylation
C1GK60,Acetylation (K);Phosphorylation (STY)
C1G4T3,3-methyl-2-pyridyl isocyanate
C1G8V0,Carbamidomethylation
C1GCG7,Carboxylation (DKW)
C1G3T9,Dehydration;Methylation(KR)
C1FYL2,Oxidation (M)
C1G1W4,Formylation;Deamidation (NQ)
C1GL98,Carbamylation
C1FZP0,Oxidation (M)
C1G763,Acetylation (Protein N-term);Oxidation (M)
C1FYZ0,Oxidation (M)
C1FZH1,Oxidation (M)
C1G750,Oxidation (M)
C1FYF8,Dihydroxy
A0A0A0HTA9,Phosphorylation (STY);Carbamidomethylation;Methylation(KR)
A0A0A0HWM5,Carbamidomethylation;Methylation(KR);Dehydration
C1FYE5,Carbamidomethylation
C1G421,Carbamidomethylation
C1GIC4,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GLB8,Formylation
C1G4N0,Acetylation (N-term);Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY);Acetylation (K)
C1G596,Biotinylation
C1GJI0,Deamidation (NQ);Methylation(KR)
C1GM22,Michael addition with methylamine
C1GCZ4,Carbamidomethylation;Oxidation (M)
C1GMZ1,Deamidation (NQ);Acetylation (K)
C1GA81,Oxidation (M);Carbamidomethylation;Deamidation (NQ)
A0A0A0HTA9,Methylation(others)
C1GCJ6,2-amino-3-oxo-butanoic_acid
C1GLV8,Replacement of proton with ammonium ion
C1GET9,Carbamidomethylation
C1G0P8,Oxidation (M)
C1GB15,Methylation(others)
C1G5F6,Oxidation or Hydroxylation
C1GLI2,Lysine oxidation to aminoadipic semialdehyde
C1GBJ2,Deamidation (NQ);Acetylation (K);Oxidation (M)
C1GL30,Carbamidomethylation
C1G7T2,Oxidation (M);Carbamidomethylation
C1G1F2,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G989,N-Succinimidyl-2-morpholine acetate
C1FZT8,Methylation(KR)
C1GMH9,Dehydration;Methylation(KR)
C1G8H6,Carboxylation (DKW)
C1GMZ1,Amidation
C1GJN3,Oxidation (M)
C1GJI0,Dehydration
C1G0R7,Carbamidomethylation
C1GHK4,Methylation(KR)
C1G8G0,Dihydroxy
A0A0A0HRM2,Carbamidomethylation;Oxidation (M)
C1G3C4,2-amino-3-oxo-butanoic_acid
C1G3M8,Acetylation (Protein N-term)
C1G0H8,Carbamidomethylation
C1GLK3,Acetylation (Protein N-term)
C1FYZ9,Carbamidomethylation
C1GJ85,Oxidation (M)
C1G050,Oxidation (M)
C1GLX8,Acetylation (K);Deamidation (NQ);Dimethylation(KR)
C1GML7,Carbamylation;Carbamidomethylation
C1G8C8,Deamidation (NQ);Phosphorylation (STY);Oxidation (M)
C1FYF8,Phosphorylation (STY);Dehydration;Deamidation (NQ);Methylation(KR);Dihydroxy
C1FZ88,Oxidation (M)
C1GGZ6,Oxidation (M)
C1G989,Dehydration
C1G1F2,Michael addition with methylamine
C1GBD3,Dimethylation(KR)
A0A0A0HVN6,Oxidation (M)
C1GAJ0,Oxidation (M)
C1G801,Oxidation (M)
C1G3U9,Oxidation (M);Carbamidomethylation
C1G4B3,Oxidation (M)
C1GAL5,Oxidation (M)
C1G054,Carbamidomethylation;Oxidation (M)
A0A0A0HV09,Carbamylation;Deamidation (NQ);Phosphorylation (STY)
C1GBF1,Dimethylation(KR)
C1GN15,Carbamidomethylation
C1GHR9,Carbamidomethylation
C1G6I0,Carbamidomethylation
C1FZC9,Oxidation (M)
C1GJD4,Deamidation (R)
C1GA17,Carbamidomethylation;Phosphorylation (STY);Carbamylation
C1GDY8,Oxidation (M)
C1G9A5,Piperidination
C1GC48,4-hydroxynonenal (HNE)
C1GL98,Dehydrated 4-hydroxynonenal
C1G4R2,Oxidation (M)
C1G4D1,Sodium adduct
C1GBJ3,Carbamylation;Methylation(KR)
C1GIP8,Oxidation (M)
C1G9A5,Deamidation (NQ);Phosphorylation (STY);Carbamylation
C1G5F6,Methionine replacement by azido homoalanine;Carbamidomethylation
C1FZ88,Methylation(KR);Oxidation (M)
C1G5F6,Formylation
C1GHQ7,Oxidation (M)
C1G2P3,Oxidation (M)
C1FZG1,Oxidation (M);Deamidation (NQ)
C1GBJ2,Carbamidomethylation;Oxidation (M)
C1GIS0,Oxidation (M)
C1GBT0,Acetylation (N-term);Methylation(KR);Dehydration
C1GBH1,Oxidation (M)
C1GCN9,Oxidation (M)
C1G0C7,Dehydration;Phosphorylation (STY)
C1G7R0,Carbamidomethylation;Oxidation (M)
C1G1H7,Oxidation (M)
A0A0A0HV62,Amidation;Acetylation (K)
C1G791,Formylation;Phosphorylation (STY)
C1G3N5,Deamidation (NQ)
C1GL34,Oxidation (M)
C1GJI0,Lysine oxidation to aminoadipic semialdehyde
C1G3D9,Bromination
C1GIX4,Levuglandinyl-lysine anhyropyrrole adduct;Carbamidomethylation
C1GLJ9,Carbamidomethylation
C1G0E3,Deamidation (NQ)
C1GD72,Oxidation (M)
C1G7E0,Oxidation or Hydroxylation
C1G8T5,Carbamidomethylation;Oxidation (M)
C1G0P0,Dihydroxy
C1GCJ6,Phosphorylation (STY);Methylation(KR)
C1GG53,Carbamidomethylation
C1GLI9,Hexose (NSY)
C1G9P1,Oxidation (M);Deamidation (NQ)
C1G4A0,Carbamidomethylation
C1G7T4,Acetylation (K)
A0A0A0HV09,Dehydration;Acetylation (K);Methylation(KR)
C1G1F2,Ethyl amino;Carbamidomethylation
C1GGJ2,Acetylation (Protein N-term);Methylation(KR);Dehydration
C1GLJ3,Oxidation (M)
C1G0P0,Methylation(KR);Acetylation (K)
C1GC48,Carbamylation
C1GLF9,Deamidation (NQ)
C1FYP6,Carbamidomethylation
C1G3D9,2-amino-3-oxo-butanoic_acid
C1G596,Acetylation (N-term);Acetylation (K);Deamidation (NQ);Phosphorylation (STY);Carbamidomethylation;Sodium adduct
C1GHZ0,Oxidation (M)
C1GM22,Methylation(others)
C1G5V6,Carbamidomethylation
C1G8C3,Deamidation (NQ)
C1GLM2,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G3V5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G7T4,Deamidation (R)
C1GGQ1,Methylation(KR);Carboxylation (E);Amidation
C1GBD3,Acetylation (N-term);Methylation(KR)
C1FYJ7,Carbamidomethylation
C1GLZ7,Carbamylation;Phosphorylation (STY)
C1GL98,Carbamidomethylation;Oxidation (M)
C1GIA7,Oxidation (M)
C1G9X3,Formylation
C1FYJ7,Dimethylation(KR)
C1GJ05,Oxidation (M);Methylation(KR)
C1GHZ0,Dihydroxy
C1G0P0,Carbamylation;Acetylation (K)
C1GGQ1,Acetylation (N-term);Methylation(KR);Carboxylation (DKW)
C1G9A5,Carbamylation
C1G168,Lysine oxidation to aminoadipic semialdehyde
C1G3C4,Sodium adduct
C1GAW1,Carbamidomethylation
C1FZH1,Deamidation (NQ);Phosphorylation (STY)
C1GN32,Methylation(others)
C1G4N0,Biotinylation;Acetylation (K)
C1GCI6,Oxidation (M)
C1GAY4,Oxidation (M)
C1GJD0,Biotinylation
C1GMR0,Oxidation (M)
C1G0C7,Carbamidomethylation;Deamidation (NQ);Oxidation (M);Dehydration
C1G175,Deamidation (NQ)
C1G791,2-amino-3-oxo-butanoic_acid
C1G4N0,Deamidation (NQ);Carbamylation
C1G1F2,Guanidination;Carbamidomethylation;Oxidation (M)
A0A0A0HV62,Carboxylation (DKW)
C1G5Y7,Carbamidomethylation
C1GB04,2-amino-3-oxo-butanoic_acid
C1G0N4,Deamidation (NQ)
C1GHM0,Deamidation (NQ)
C1GHU1,Deamidation (NQ)
C1G9P8,Aminoethylbenzenesulfonylation
C1GJD3,Carbamylation
C1GA14,Carbamidomethylation
C1GCT8,Deamidation (NQ)
C1FYR1,Phosphorylation (STY);Methylation(KR);Amidation
C1GJV4,Oxidation (M)
C1GDG5,Formylation
C1G4N0,Amidation
C1GCF0,Acetylation (K)
C1GJD0,2-amino-3-oxo-butanoic_acid
C1GLF6,Carbamidomethylation
C1G3C4,Oxidation to nitro
C1GB62,Oxidation (M)
C1GLR3,Oxidation (M)
C1GDW4,Carbamidomethylation
C1GM32,Carbamidomethylation
Q1XA91,Oxidation (M)
C1G2R2,2-amino-3-oxo-butanoic_acid
C1GB62,Phosphorylation (STY);Acetylation (K);Dihydroxy
C1GCJ6,Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY);Oxidation (M)
C1GCF0,Deamidation (NQ)
C1G650,Oxidation (M)
C1GN83,Deamidation (NQ)
C1GIB2,Oxidation (M)
C1GG91,Oxidation (M)
C1GI70,Deamidation (NQ)
C1FZM7,Methylation(others)
A0A0A0HV38,Dehydration;Methylation(KR)
C1GLV1,Carbamidomethylation;Oxidation (M)
C1GB62,Dihydroxy
C1G5F6,Methylphosphonylation
C1GBG4,Carbamidomethylation
C1G7E0,Amidination of lysines or N-terminal amines with methyl acetimidate
A0A0A0HU09,Carbamidomethylation
C1GCF0,Amidation
C1GLT7,Oxidation (M);Carbamidomethylation
C1GA06,Dehydration;Methylation(KR)
C1G942,Deamidation (NQ)
C1GC92,Acetylation (N-term)
C1GCF0,Dehydration;Methylation(KR)
C1GGQ1,Acetylation (K);Phosphorylation (STY)
C1GKC9,Oxidation (M);Deamidation (NQ);Amidation
A0A0A0HUB3,Carbamidomethylation
C1G8Q1,Carbamidomethylation;Deamidation (NQ)
A0A0A0HR13,Oxidation (M)
C1G7L2,Oxidation (M)
C1G2S7,Michael addition with methylamine
C1G3D9,Ubiquitin
C1GMZ1,Oxidation (HW);Phosphorylation (STY)
C1G4D1,Oxidation (M)
C1GDM0,Sulfation;Deamidation (NQ)
C1G2X0,Oxidation (M)
C1G3D9,Sodium adduct
C1GMZ1,Biotinylation;Phosphorylation (STY)
C1G5I8,Oxidation (M)
C1G0X3,Oxidation (M)
C1GM03,Biotinylation
C1G8V0,Deamidation (NQ)
C1GA17,Methylation(others)
C1G8L6,O-Diisopropylphosphorylation
C1GJZ9,2-amino-3-oxo-butanoic_acid
A0A0A0HWK8,Deamidation (NQ);Phosphorylation (STY);Methylation(KR);Oxidation (M)
C1GGS8,Sodium adduct
C1GG28,Deamidation (NQ);Sodium adduct
A0A0A0HWW6,Carbamidomethylation;Oxidation (M)
C1GGQ1,Sulfation;Deamidation (NQ)
C1G7A2,Oxidation (M)
C1GBN1,Acetylation (Protein N-term)
C1G4T3,Pyro-glu from Q
C1G547,Sodium adduct
C1G388,Carbamidomethylation
C1G953,Oxidation (M);Carbamidomethylation
C1FZT5,Lysine oxidation to aminoadipic semialdehyde
A0A0A0HWM5,Phosphorylation (STY);Formylation;Deamidation (NQ);Sulfation
C1G1F2,4-hydroxynonenal (HNE)
C1G7A5,Oxidation (M)
C1GIA6,Oxidation (M)
C1G2D4,Acetylation (N-term)
C1G5V0,Deamidation (R)
C1GKB8,Deamidation (NQ)
C1GM03,2-amino-3-oxo-butanoic_acid
A0A0A0HVL2,Oxidation (M)
C1GET9,Deamidation (NQ)
C1G8X9,Replacement of proton with ammonium ion;Carbamidomethylation
C1G035,Iminobiotinylation
C1G0F9,Phosphorylation (STY);Carboxylation (DKW)
C1G5K1,Oxidation (M)
C1G092,Oxidation (M);Carbamidomethylation
C1G5F6,Methylation(others)
C1GM00,Dihydroxy
C1G953,Dihydroxy
C1GJD3,Phosphorylation (STY);Methylation(KR);Dehydration
C1GGQ1,ISD (z+2)-series
C1G791,Sodium adduct;Acetylation (K)
C1GCH9,Oxidation (M)
C1GBJ3,4-hydroxynonenal (HNE)
C1GLX8,Biotinylation
C1G3C4,Hexose (NSY)
C1G8C8,Carbamidomethylation
C1GEJ7,Lipoyl
C1GCT8,Acetylation (Protein N-term)
C1GHG2,Oxidation (M)
C1GI69,Carbamidomethylation
C1GAM6,Carbamidomethylation
A0A0A0HV09,Acetylation (Protein N-term);Deamidation (NQ);Oxidation (M)
C1GEJ7,Sulfation
C1GFR9,Oxidation (M)
C1GCJ6,Dimethylation(KR);Methylation(KR)
C1G953,Methylation(KR)
C1GC21,Dihydroxy
C1GKQ0,Carbamidomethylation
C1GAT1,Acetylation (TSCYH)
C1FYJ6,Oxidation (M)
A0A0A0HVN3,Carbamidomethylation;Oxidation (M)
C1GKC8,Dimethylation(KR);Deamidation (NQ)
C1GBD3,Deamidation (NQ)
C1G2S7,Carbamidomethylation;Acetylation (K);Dehydration
A0A0A0HV62,Carbamidomethylation;Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
A0A0A0HRM2,Deamidation (R)
A0A0A0HRG7,Acetylation (Protein N-term);Deamidation (NQ);Carbamidomethylation;Methylation(KR);Oxidation (M)
C1G9Z7,Carbamidomethylation
C1FZM1,Oxidation (M)
C1GMF6,2-amino-3-oxo-butanoic_acid
C1G389,Acetylation (Protein N-term);Oxidation (M)
C1GN32,2-amino-3-oxo-butanoic_acid
C1G5J0,Oxidation (M)
C1GN83,Acetylation (Protein N-term)
C1GHZ0,Carbamidomethylation;Ammonia-loss (N)
A0A0A0HV62,Dimethylation(KR)
C1G8P5,Carbamidomethylation
C1G3C4,Oxidation (M);Deamidation (NQ)
C1G6J5,Oxidation (M)
C1GEX6,Carbamidomethylation
C1FYZ5,Deamidation (NQ)
C1GKR7,Deamidation (NQ)
C1G1F2,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G0D4,Pyro-glu from Q;Deamidation (NQ);Carbamidomethylation
C1GCJ6,Methylation(KR);Carbamidomethylation;Deamidation (NQ);Dihydroxy
C1GGJ2,Formylation
C1GHR9,Deamidation (NQ)
C1GBJ3,Acetylation (Protein N-term);Methylation(KR)
C1GC82,2-amino-3-oxo-butanoic_acid
C1GJH6,Carbamidomethylation;Oxidation (M)
C1GMA2,Oxidation (M)
C1G957,Oxidation (M)
C1G554,Acetylation (N-term);Sulfation;Acetylation (K);Phosphorylation (STY)
C1G596,Dihydroxy
C1G3K3,Carbamidomethylation
C1G0G2,Oxidation (M)
C1G3M0,Dehydration;Methylation(KR)
C1GG06,Oxidation (M)
A0A0A0HWM5,Levuglandinyl-lysine pyrrole adduct
C1GKE7,Oxidation (M)
C1G521,Oxidation (M)
C1G7E0,Oxidation (M);Deamidation (NQ)
A0A0A0HV62,Carboxylation (E);Phosphorylation (STY)
C1G5F6,Deamidation (NQ);Methylation(KR);Sulphone;Oxidation (M);Formylation;Carbamidomethylation;Sodium adduct
C1G4T3,Carbamidomethylation;Oxidation (M)
C1G3P8,Dehydration;Acetylation (K);Methylation(KR)
C1G7W3,Carbamidomethylation
C1FZT8,Deamidation (NQ);Oxidation (M)
C1GLB8,Carbamidomethylation;Acetylation (K)
C1GB27,Carbamidomethylation
C1GAH4,Deamidation (NQ)
"C1G0C7,""Propionamide (K, X@N-term)"""
C1G7T4,Carbamylation;Phosphorylation (STY)
C1GK60,Oxidation (M)
C1G278,Oxidation (M)
C1GL98,Acetylation (TSCYH)
C1GCI8,Oxidation (M)
C1GKC9,4-hydroxynonenal (HNE)
C1G388,Acetylation (N-term)
C1GLB8,Carbamylation
C1G0B7,Oxidation (M)
"C1FYF8,""Carboxymethyl (KW, X@N-term)"""
C1GBJ2,Amidation
C1G7T4,Biotinylation
C1G5V0,Lysine oxidation to aminoadipic semialdehyde
C1GAK2,Carbamidomethylation
C1GA10,Phosphorylation (STY);Methylation(KR);Sodium adduct
C1G6A0,Carbamidomethylation
C1G5S1,Oxidation (M)
C1GBJ2,Dehydration;Methylation(KR)
C1G7T4,Pyro-glu from E;Acetylation (K)
"C1GBJ2,""2,3-dihydro-2,2-dimethyl-7-benzofuranol N-methyl carbamate"""
C1GAT1,Oxidation (M);Carbamidomethylation;Amidation
C1G548,Oxidation (M)
C1G0P0,Carboxylation (DKW)
C1GLV8,Amidation
C1GA62,2-amino-3-oxo-butanoic_acid
C1GKM6,Oxidation (M)
C1GCG7,Deamidation (R)
C1GB98,Carbamidomethylation;Deamidation (NQ)
C1GBG1,Oxidation (M)
C1FYQ2,Formylation
C1G7R0,Dehydration
C1GK60,Methylation(KR)
C1GLM2,Sodium adduct
C1G1F2,Selenium replaces sulphur
C1GMZ1,Sodium adduct
C1G3C4,Phosphorylation (STY)
C1GLM4,Oxidation (M)
C1GLP0,Deamidation (NQ)
C1FZI7,Carbamidomethylation
C1GM03,Sodium adduct
C1G248,2-amino-3-oxo-butanoic_acid
A0A0A0HTR8,Carbamidomethylation
C1FYP6,Deamidation (NQ)
C1FYE5,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G0N2,Carbamidomethylation
C1G5V6,Deamidation (NQ);Carboxylation (DKW)
C1G6U4,Carbamidomethylation
C1G4B9,Oxidation (M)
C1GC92,Deamidation (NQ);Biotinylation
C1GN32,Acetylation (N-term);Methylation(KR);Amidation;Oxidation (HW);Deamidation (NQ);Phosphorylation (STY);Oxidation (M);Sodium adduct
C1G8H6,Acetylation (K);Amidation
C1FZH1,Carbamidomethylation
C1FZT8,Carbamidomethylation;Oxidation (M)
C1GN32,Phosphorylation (STY);Acetylation (K);Methylation(KR)
