WORD,LastCell
C1GGT8,Dehydration;Methylation(KR)
C1FZR3,Methylation(others)
C1GBJ2,Methylation(KR)
C1GAM9,2-amino-3-oxo-butanoic_acid
C1GHS5,Phosphorylation (STY)
C1G810,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GF71,Methylation(KR);Formylation
C1GBZ4,Carbamidomethylation;Dihydroxy
C1G7L4,Dehydration
C1G3Y8,Sulphone;Acetylation (K)
C1GHF5,Oxidation (M);Carbamidomethylation
C1GL49,Carbamylation
C1G002,Carbamylation;Phosphorylation (STY);Carbamidomethylation;Deamidation (NQ);Oxidation (M)
C1G0E5,Michael addition with methylamine
C1GLV8,Methylation(KR)
C1GJT8,Acetylation (Protein N-term)
C1FZT8,2-amino-3-oxo-butanoic_acid
C1GLI9,Dethiomethyl
A0A0A0HU84,Amidation
C1G821,Acetylation (K);Methylation(KR)
C1FZR2,Carbamylation
C1GLI9,Pyro-glu from Q;Carbamidomethylation
C1G1C8,Hexose (NSY);Phosphorylation (STY)
C1GHE4,Carbamylation;Methylation(KR)
C1G3Y8,Sodium adduct;Methylation(KR)
C1G6U5,Dethiomethyl
C1GEN5,Carbamylation;Methylation(KR)
C1GMU5,Methylation(KR);Dehydration
C1GKQ6,Acetylation (N-term);Oxidation (M)
C1GLI9,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GA81,Carbamidomethylation;Oxidation (M)
C1G5V6,Phosphorylation (STY);Deamidation (NQ);Acetylation (K);Methylation(KR)
C1G9M3,Carbamidomethylation
C1G6T3,Methylation(others)
A0A0A0HQC4,Acetylation (Protein N-term)
C1FYJ9,Carbamidomethylation;Acetylation (K);Deamidation (NQ);Carbamylation;Replacement of proton with ammonium ion;Oxidation (M);Dihydroxy
C1GLU1,Carbamidomethylation
C1GED5,Pyro-glu from Q
C1G065,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GK66,Oxidation (M)
C1G283,Crotonylation
C1GEB6,Carbamidomethylation
C1FYJ9,Carbamylation
C1GN83,Phosphorylation (STY);Carbamidomethylation
C1GJI0,Carbamidomethylation
C1G4I0,Carbamidomethylation
C1GMZ1,Carbamidomethylation
C1G0D4,Sulfation
C1GIR0,Carbamidomethylation;Oxidation (M)
A0A0A0HUJ5,N-Succinimidyl-2-morpholine acetate;Carbamidomethylation
C1GM00,Levuglandinyl-lysine anhyropyrrole adduct
C1G5V6,Methylation(KR)
C1GBZ4,HexNAcylation (N);Deamidation (NQ)
C1GBT4,Pyro-glu from Q
C1GB53,Carbamidomethylation
C1FYJ7,Methylation(KR)
C1GM03,Dimethylation(KR)
C1GD55,Carbamidomethylation
C1GFZ5,Carbamidomethylation
C1G5Y7,Oxidation (M)
C1GJJ9,Acetylation (Protein N-term)
A0A0A0HT80,Formylation
C1FZ57,Dethiomethyl
C1GIX7,Amidation;Methylation(KR)
C1FYW9,Ubiquitin
C1GBM4,Methylation(others)
C1GA14,Formation of five membered aromatic heterocycle
A0A0A0HQN9,Pyro-glu from Q
C1G8H6,Methylation(KR)
C1GGT8,Lysine oxidation to aminoadipic semialdehyde
C1GA14,Oxidation (M)
C1G9X3,Dihydroxy;Acetylation (K)
C1G6F6,Deamidation (NQ);Methylation(KR)
C1G2F3,Oxidation (M)
C1GML7,Deamidation (NQ)
C1GC65,Acetylation (N-term);Dihydroxy
C1GA14,Phosphorylation (STY);Acetylation (K)
C1G159,Carbamidomethylation
A0A0A0HX63,Carbamidomethylation
C1GDK2,Methylation(others)
C1GHJ0,Amidation
C1GLX8,Carbamidomethylation;Oxidation (M)
C1GHV2,Acetylation (N-term);Hexose (NSY);Deamidation (NQ);Carbamidomethylation;Methylation(KR)
C1GML7,Amidation
C1GA42,Carbamidomethylation
C1GAT8,Deamidation (NQ);Carbamidomethylation;Methylation(KR);Phosphorylation (STY)
C1G064,Acetylation (K);Formylation;Biotinylation
C1G9P8,3-sulfanylpropanoyl
C1FYX6,Carbamidomethylation;Acetylation (K);Amidation
C1G9C0,Arginine oxidation to glutamic semialdehyde
C1GLX8,Dimethylation(KR)
C1G283,Ethylation
C1GMV8,Replacement of proton by lithium
C1GA14,Methylation(KR);Deamidation (NQ);Acetylation (K)
A0A0A0HYV6,Oxidation (M)
C1GDJ1,Acetylation (N-term);Phosphorylation (STY)
C1GLV1,Oxidation (M)
C1GG77,Carbamidomethylation
C1G1F2,Iminobiotinylation
C1GA13,Carbamylation;Carbamidomethylation
C1FZT8,Phosphorylation (STY);Methylation(KR)
C1GHV0,Acetylation (Protein N-term)
C1G3Y8,Methylation(others);Carbamidomethylation
C1GAM9,Ubiquitin
C1G792,Carbamidomethylation
A0A0A0HUJ5,Formylation
C1G0N2,Sodium adduct
C1GAM9,Sodium adduct
C1G675,Carbamidomethylation
C1GL57,Carbamidomethylation
C1GC65,Guanidination
C1G3Y8,Dethiomethyl
C1GM00,Carbamylation;Carbamidomethylation;Methylation(KR);Phosphorylation (STY)
C1G9D7,Replacement of proton by potassium
C1GLI2,Replacement of proton by lithium
C1GAW6,Methylation(KR)
C1GB65,Oxidation or Hydroxylation
C1G2J3,Acetylation (N-term);Deamidation (NQ);Sodium adduct
C1GBB1,Carbamidomethylation
C1GBU2,Amidation
C1G0E5,Methylation(others)
C1GB47,Replacement of proton with ammonium ion
C1GMU5,Deamidation (NQ);Carbamidomethylation
C1GLV8,Amidation;Methylation(KR)
C1GEN5,Diethylation;Carbamidomethylation
C1GBT4,Carbamidomethylation;Deamidation (NQ)
C1GGE1,Pyro-glu from Q
C1G1P4,Deamidation (NQ);Carbamidomethylation
C1GEQ8,Carbamidomethylation
A0A0A0HYV6,Methylation(KR)
C1GM00,Dethiomethyl
C1GM03,Methylation(KR);Phosphorylation (STY);Dehydration
C1GMZ1,Acetylation (N-term);Acetylation (K);Methylation(KR);Dehydration;Phosphorylation (STY);Dihydroxy
C1GM03,Acetylation (N-term);Methylation(KR);Sodium adduct;Amidation
C1FZN1,Carbamidomethylation
C1GEV1,Carbamidomethylation
C1GJI0,Acetylation (N-term);Dihydroxy
C1G0E3,Dimethylation(KR)
C1G810,Methylation(others);Carbamidomethylation
C1G283,Acetylation (Protein N-term);Deamidation (NQ)
C1G496,Carbamidomethylation
"C1G6U8,""Propionamide (K, X@N-term)"""
C1FZR3,2-amino-3-oxo-butanoic_acid
C1G9P8,Sulfation
C1GMI6,Formylation
C1GAM5,Carbamidomethylation;Ammonia-loss (N);Deamidation (NQ);Dimethylation(KR);Dehydration
C1GIC8,Carbamidomethylation
A0A0A0HS69,Pyro-glu from Q;Methylation(KR)
C1FYW9,Deamidation (NQ);Methylation(KR)
C1G821,Ethylation
C1FZR3,Carbamylation;Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY)
C1GN84,Deamidation (NQ)
C1FZC6,Formylation
C1G1F2,Ethanolation (KR)
A0A0A0HV89,Carbamidomethylation
C1GLI2,Phosphorylation (STY);Dihydroxy
C1G3L4,Dehydration;Methylation(KR)
C1GAM9,Oxidation to nitro
A0A0A0HV09,Carboxylation (DKW)
C1GLA5,Dehydration;Methylation(KR)
C1GE03,Fluorination
C1G712,Dihydroxy
C1GKG3,Methylation(others)
C1GBZ4,Replacement of proton by lithium
C1GDJ1,Carboxylation (DKW)
C1G532,2-amino-3-oxo-butanoic_acid
C1GN20,Carbamidomethylation
C1GA71,Oxidation (M)
C1G736,Carbamidomethylation
A0A0A0HUJ5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GLM2,Proline oxidation to pyroglutamic acid
C1GED5,Carbamidomethylation;Amidation
C1G1R3,Oxidation (M);Carbamidomethylation
C1GHJ0,Acetylation (Protein N-term)
C1GF71,Methylation(others)
C1G2Y7,Methionine replacement by azido homoalanine;Carbamidomethylation
C1G7L5,Carbamidomethylation
C1G6T3,2-amino-3-oxo-butanoic_acid
C1G388,Methylation(KR)
C1G5J0,Methylation(others)
C1G065,Methylation(others)
C1G4K1,Oxidation (M)
C1G3T6,Dehydration;Phosphorylation (STY)
C1GGR5,Acetylation (Protein N-term);Deamidation (NQ);Methylation(KR)
C1G064,Ammonia-loss (N)
C1GMZ1,Octanoyl
C1G0C5,Acetylation (Protein N-term)
C1FZ06,Carbamylation;Phosphorylation (STY)
C1G8F9,Oxidation (M)
C1GMV8,Acetylation (K)
C1GHJ0,Dethiomethyl
C1GG81,Oxidation (M)
C1GA17,Acetylation (N-term);Deamidation (NQ);Methylation(KR);Dehydration
C1G8E5,Methylation(others)
A0A0A0HUJ5,Michael addition with methylamine
C1GAM9,Deamidation (NQ);Sulfation;Methylation(KR)
C1G9A5,Acetylation (N-term);Formylation
C1GFB1,Methylation(KR)
C1G712,Carbamylation;Acetylation (K);Phosphorylation (STY)
C1G064,Carboxylation (E)
C1G1F2,Oxidation or Hydroxylation
C1G4N0,Carbamidomethylation;Oxidation (M)
C1G172,Methylphosphonylation;Carbamidomethylation
C1GLI2,Acetylation (K)
A0A0A0HV62,Dihydroxy;Phosphorylation (STY)
C1GG76,Dihydroxy
C1GDJ1,Pyro-glu from Q
C1GA20,Formylation
C1G570,Carbamidomethylation
C1GHM0,Carbamidomethylation
C1GA14,Carbamidomethylation;Dehydration;Dimethylation(KR);Dihydroxy
C1G712,Phosphorylation (STY);Deamidation (NQ)
C1GLI2,Trifluoroleucine
C1GHS5,Carboxylation (DKW)
C1G4K1,Methylation(KR)
C1GBU2,Acetylation (Protein N-term)
C1G4I6,Oxidation (M)
C1GL73,Oxidation (M)
C1GK98,Oxidation (HW)
A0A0A0HV62,Methylation(KR);Carbamidomethylation;Deamidation (NQ)
C1GMV8,Amidation
C1FZI7,Dehydration;Carbamidomethylation;Methylation(KR)
C1GJ83,Acetylation (N-term);Formylation
C1G1F2,Proline oxidation to pyroglutamic acid
C1G064,Dihydroxy;Acetylation (K)
C1GMV8,Dehydration;Methylation(KR)
C1G0C7,Deamidation (NQ);Phosphorylation (STY)
C1G5F6,Deamidation (NQ);Carbamidomethylation;Methylation(KR);Dehydration
A0A0A0HS69,Ammonia-loss (N)
C1GLI2,Deamidation (R)
C1GJT3,Carbamidomethylation
C1GM00,2-OH-ethyl thio-Ser
C1G0E3,Acetylation (N-term);Amidation
C1GMV8,Levuglandinyl-lysine anhyropyrrole adduct
C1GIX7,Pyro-glu from Q
C1GGT8,Formylation (Protein N-term)
C1GM00,Phenethyl isothiocyanate
C1GDK2,2-amino-3-oxo-butanoic_acid
C1FYX6,Oxidation (M)
C1GLI2,Amidation
C1GEN5,Acetylation (K);Methylation(KR)
C1G391,Iminobiotinylation
C1G3T9,Ubiquitination
C1GHD6,Acetylation (N-term);Sodium adduct;Dehydration
C1GLI2,Dehydration;Methylation(KR)
C1GN83,Carbamidomethylation
C1GCF0,Carbamidomethylation;Amidation
A0A0A0HWK8,Tyrosine oxidation to 2-aminotyrosine
C1GI70,Carbamidomethylation
C1GBZ4,Acetylation (K)
C1GL73,Methylation(KR)
C1G810,Phenethyl isothiocyanate
C1G945,Lysine oxidation to aminoadipic semialdehyde
C1GLU6,Dihydroxy
C1GC65,Amidation
C1G4D1,2-amino-3-oxo-butanoic_acid
C1GEN5,ISD (z+2)-series
C1GJ83,Lysine oxidation to aminoadipic semialdehyde
C1GGI0,Methylation(others)
C1GKM7,Carbamidomethylation
C1GBG1,Pyro-glu from Q;Carbamidomethylation
C1GCV8,Oxidation (M)
C1GBT4,Dehydration;Acetylation (K);Methylation(KR)
C1G1F2,Formylation;Carbamidomethylation
C1G065,O-Diethylphosphorylation
C1GFR3,Carbamidomethylation
C1G810,Biotinylation
A0A0A0HT80,Methylation(others)
"C1GLX8,""Propionamide (K, X@N-term)"""
C1G3T6,Dimethylation(KR)
C1FZI7,Oxidation (M)
C1G9C0,Oxidation (HW)
C1FYX6,Methylation(KR)
C1GB65,Deamidation (R)
C1G0D4,Oxidation (HW)
C1G820,Ammonia-loss (N)
C1G3T9,Dehydration;Methylation(KR)
C1GMG0,Acetylation (Protein N-term)
C1G0I9,Formylation
C1GAG4,Methionine replacement by azido homoalanine
C1G0N2,Phosphorylation (STY);Acetylation (K)
C1G3C4,Ammonia-loss (Protein N-term);Oxidation (M)
C1G750,Oxidation (M)
C1G9X3,Carbamylation;Deamidation (NQ)
C1G1T5,Methylation(KR);Dimethylation(KR)
C1GGZ4,Carbamylation
C1FYE5,Carbamidomethylation
C1G5V6,Tyrosine oxidation to 2-aminotyrosine
C1G810,2-amino-3-oxo-butanoic_acid
C1G0N2,Dihydroxy
C1GIJ4,Carbamidomethylation
C1GMV8,Lysine oxidation to aminoadipic semialdehyde
C1G421,Carbamidomethylation
C1G002,Dihydroxy
C1G4N0,Acetylation (N-term);Deamidation (NQ);Carbamidomethylation;Phosphorylation (STY);Acetylation (K)
C1GGK1,Acetylation (Protein N-term)
C1FZI7,Methylation(KR);Acetylation (K)
C1GK98,Pyro-glu from Q;Methylation(KR)
C1FYJ7,Carboxylation (DKW)
C1GJI0,Deamidation (NQ)
C1G596,Biotinylation
C1GMV8,Acetylation (Protein N-term);Methylation(KR);Dimethylation(KR)
C1GA20,Deamidation followed by a methylation
C1GCJ6,2-amino-3-oxo-butanoic_acid
C1G0N2,Methylation(KR)
C1GIR0,Deamidation (NQ)
C1GAM9,Methylation(KR);Dehydration
C1G1F2,Acetylation (N-term);Methylation(KR);Deamidation (NQ);Carbamylation;Oxidation (M);Carbamidomethylation;Dehydration
A0A0A0HUJ5,Acetylation (N-term);Deamidation (NQ);Acetylation (K)
C1FYL2,Methylation(KR)
C1GA20,Acetylation (N-term);Formylation
C1G9A3,Deamidation (NQ)
A0A0A0HUJ5,Methylation(others)
C1GLI2,Lysine oxidation to aminoadipic semialdehyde
C1G6T3,Tryptophan oxidation to kynurenin
C1FYK9,Phosphorylation (STY);Dehydration
C1G065,Proline oxidation to pyrrolidinone
C1G0P4,Pyro-glu from Q
C1GIX7,Carbamidomethylation
C1G1F2,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G5E8,Oxidation (M)
C1G6F9,Deamidation (NQ)
"C1GKC9,""2,5-dimethypyrrole"""
C1GHD6,Methylation(KR);Carbamylation;Dihydroxy
C1GAG3,3-(carbamidomethylthio)propanoyl
C1G5J0,2-amino-3-oxo-butanoic_acid
C1GA97,Methylation(others)
C1G065,2-amino-3-oxo-butanoic_acid
C1G5P1,2-amino-3-oxo-butanoic_acid
C1FYW9,Acetylation (K);Dihydroxy
A0A0A0HRM2,Carbamidomethylation
C1G3C4,2-amino-3-oxo-butanoic_acid
C1G6J5,2-amino-3-oxo-butanoic_acid
C1GDK2,Phosphorylation (STY);Deamidation (NQ);Methylation(KR)
C1GEX7,Replacement of 2 protons by nickel
C1G9P8,Dihydroxy
C1GJ85,Oxidation (M)
C1GLX8,Acetylation (K)
C1GC65,Acetylation (Protein N-term);Methylation(KR)
C1GFG5,Methylation(KR);Acetylation (K);Phosphorylation (STY);Dehydration
C1G9C0,Acetylation (TSCYH)
C1GM00,Diethylation
C1G989,Dehydration;Methylation(KR)
C1G2Z9,Carbamidomethylation
C1GGT8,Sulfation
C1G002,Phosphorylation (STY)
C1G3Y8,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Oxidation (M);Carbamidomethylation;Sodium adduct
C1GN02,Carbamidomethylation
C1GCI0,Oxidation (HW)
C1GH63,Acetylation (N-term)
C1G942,Acetylation (N-term);Sulfation;Carbamidomethylation;Acetylation (K);Phosphorylation (STY)
C1G2J3,Pyro-glu from Q
C1GB65,Pyro-glu from E;Methylation(KR)
C1GHR9,Carbamidomethylation
C1GLI9,Dehydration;Carbamidomethylation;Methylation(KR)
C1G6I0,Carbamidomethylation
C1GEX3,Oxidation (M)
C1G9C0,Propionaldehyde +40
A0A0A0HS69,Trimethylation
C1GGT8,Dehydrated 4-hydroxynonenal
C1GBZ4,Acetylation (Protein N-term)
C1FZL0,Oxidation (M)
C1GLA5,O-Ethylphosphorylation
C1G022,Carbamidomethylation
C1GLA5,Myristoylation
C1G9U4,Formylation
C1GLX8,Amidation
C1GIP8,Oxidation (M)
C1GHV2,Methylation(others);Carbamidomethylation
C1GL34,Carbamidomethylation;Deamidation (NQ);Dehydration
C1G5F6,Formylation
C1G9D7,Dihydroxy
C1GEN5,Ethylation
C1GBJ2,Carbamidomethylation
C1G675,Deamidation (NQ)
A0A0A0HVP8,Methylation(others)
C1G0E3,Acetylation (K)
C1G1F2,Acetaldehyde +26;Carbamidomethylation
C1G9F5,Carbamidomethylation
C1GHV2,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
A0A0A0HWK8,Dimethylation(KR)
C1G0X4,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G5F6,MDA adduct +54
C1GBB1,Deamidation (NQ)
C1G1Y1,Myristoylation;Carbamidomethylation
C1GA17,Amidination of lysines or N-terminal amines with methyl acetimidate
A0A0A0HUI8,Ethanolation (KR)
C1G391,Formylation
C1GEN5,Ubiquitin
C1GMU5,Carbamidomethylation
C1GLV8,Dimethylation(KR)
C1G821,Dehydration;Methylation(KR)
C1G2F3,Pyro-glu from Q
C1FYJ9,Acetylation (TSCYH)
C1GIP8,Methylation(KR)
C1GB79,Methylation(others)
C1GKW0,Oxidation (M)
C1G810,Sodium adduct
C1GLM2,Acetylation (N-term);Deamidation (NQ);Acetylation (K)
C1FYN4,Amidation
C1G1T5,Methylphosphonylation
C1G1F2,Ethyl amino;Carbamidomethylation
C1GLJ3,Oxidation (M)
C1GM00,Dimethylation of proline residue
C1GM00,Michael addition with methylamine;Carbamidomethylation
C1GKG2,Pyro-glu from Q;Oxidation (M)
C1GM03,Methylation(others)
C1G065,Ethylation
C1G5V6,Tetraglutamyl
C1GIX7,O-Diisopropylphosphorylation
"C1G8H6,""Carboxymethyl (KW, X@N-term)"""
C1G371,Phosphorylation (STY);Deamidation (NQ)
C1G065,Phosphorylation (STY);Methylation(KR);Dimethylation(KR)
C1G5V6,Carbamidomethylation
C1FYJ7,Carbamidomethylation
C1G5F6,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GEG2,Oxidation (M)
C1GM11,Carbamidomethylation
C1GJ98,Oxidation (M)
C1GKC9,Carbamylation;Carbamidomethylation;Methylation(KR)
C1GMI6,Carbamidomethylation;Methylation(KR)
C1G7L4,Carbamidomethylation;Oxidation (M)
C1FZU0,Carbamidomethylation
C1G9X3,Formylation;Phosphorylation (STY)
"C1G942,""Propionamide (K, X@N-term)"""
C1FYJ7,Dimethylation(KR)
C1G371,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
C1G532,Oxidation (M)
C1GK66,Carbamidomethylation
C1GCI0,Propionaldehyde +40
C1G9P8,Hexose (NSY);Phosphorylation (STY)
C1GML7,Sodium adduct
C1G647,Deamidation (NQ)
C1GAW1,Carbamidomethylation
C1G0R1,Formylation
C1GLI9,Dihydroxy
C1G5F6,Michael addition with methylamine
C1GDK5,2-amino-3-oxo-butanoic_acid
C1FZ00,Oxidation (M)
C1G0S7,Nethylmaleimidehydrolysis
C1FZR3,Methylation(KR)
C1GDA8,Pyro-glu from Q;Methylation(KR)
A0A0A0HT57,Carbamidomethylation;Methylation(KR)
C1GFL2,Carboxylation (DKW)
C1G6E0,Carbamidomethylation
C1G5A5,Carbamidomethylation
C1GAY4,Oxidation (M)
C1GGQ1,Methylation(others)
C1G0C7,Carbamidomethylation
C1G1F2,Methylation(others)
A0A0A0HUJ5,2-amino-3-oxo-butanoic_acid
C1G2J3,Acetaldehyde +26
C1FZR2,Ammonia-loss (N)
C1G2V1,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G712,Pyro-glu from Q
A0A0A0HWK8,Methylation(KR);Dehydration
C1G1F2,Guanidination;Carbamidomethylation
A0A0A0HV62,Carboxylation (DKW);Methylation(KR)
C1G5Y7,Carbamidomethylation
C1GB65,Carbamidomethylation;Deamidation (NQ);Methylation(KR)
C1GB04,2-amino-3-oxo-butanoic_acid
C1G1T5,Methylation(others)
C1GM00,Acetylation (Protein N-term);Methylation(KR);Phosphorylation (STY)
C1FZ00,Dihydroxy
C1G9Y1,Pyro-glu from Q
C1G391,Michael addition with methylamine
C1GIX7,Replacement of proton by lithium
C1GK99,Methylation(others);Carbamidomethylation
C1GCT8,Deamidation (NQ);Oxidation (HW);Carbamidomethylation;Methylation(KR);Dihydroxy
C1G3T9,Myristoylation
C1G2F3,Carbamidomethylation;Oxidation (M)
C1G8N0,Oxidation (M)
C1G4N0,Amidation
C1FZR2,Carboxylation (E)
C1G6T3,Methylation(KR);Dihydroxy
C1GAG4,Oxidation (M);Carbamidomethylation
C1G4N0,Dehydration
C1FZ00,Methylation(KR)
C1G3N7,Carbamidomethylation;Ammonia-loss (N)
C1GAG3,Acetylation (K);Deamidation (NQ)
C1GA14,Dimethylation(KR)
C1GAY4,Methylation(KR)
C1GMU5,Acetylation (N-term);Carbamidomethylation;Sodium adduct;Methylation(KR)
C1G3T9,Pyro-glu from Q;Deamidation (NQ)
C1GB62,Oxidation (M)
"C1GJS2,""Propionamide (K, X@N-term)"""
C1FYN4,Acetylation (Protein N-term)
C1GCT8,Amidation;Acetylation (K)
C1FYW9,O-Ethylphosphorylation
C1GMI6,Carbamylation
C1GEJ5,Carbamidomethylation
C1G821,Monoglutamyl
C1GCT8,Dehydration
C1FYK2,Carbamidomethylation
C1GAW5,Pyro-glu from Q
C1GCF0,Deamidation (NQ)
C1GA17,Levuglandinyl-lysine pyrrole adduct
C1FZR2,Dihydroxy;Acetylation (K)
C1GAW6,Carbamidomethylation
C1GLU6,Methylation(others);Carbamidomethylation
C1GIR0,Acetylation (N-term);Oxidation (M)
C1G3V2,Hexose (NSY);Methylation(KR)
C1GLE5,Carbamidomethylation
C1GI70,Deamidation (NQ)
A0A0A0HUJ5,Methylation(KR);Deamidation (NQ);Oxidation (M)
C1GLV1,Carbamidomethylation
C1GDK2,Oxidation (M)
C1GG76,Pyro-glu from Q;Deamidation (NQ);Methylation(KR);Oxidation (M)
C1GBG4,Carbamidomethylation
A0A0A0HU09,Carbamidomethylation
C1GEM8,Carbamylation
C1GF83,Carbamylation
C1GMV8,Diethylation
A0A0A0HT80,Ubiquitin
C1FZ00,Phosphorylation (STY);Carboxylation (DKW)
C1FYJ7,Acetylation (N-term)
A0A0A0HVP8,Carbamylation
C1GI70,Dehydration
C1G5V6,O-Diisopropylphosphorylation
C1GM00,Hexose (NSY)
C1GA13,Deamidation (NQ);Formylation;Carbamidomethylation
C1G248,Methylation(others)
C1G0X4,Methylation(others)
C1GCI0,Carboxylation (E)
C1G1T5,Acetylation (K);Phosphorylation (STY)
A0A0A0HRQ4,Pyro-glu from Q;Carbamidomethylation
C1GHD6,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GA17,Methylation(others)
C1G942,Amidation
C1G989,Carbamidomethylation;Dehydration
C1GDK2,Methylation(KR);Acetylation (K);Phosphorylation (STY)
C1GBN1,Acetylation (Protein N-term)
C1GM00,Carboxyl modification with ethanolamine
C1G002,EDT
C1FZI7,Carboxylation (DKW)
C1FYX3,Carbamidomethylation
C1FZG1,2-amino-3-oxo-butanoic_acid
C1G388,Carbamidomethylation
C1FYE5,Deamidation (NQ)
C1GHS5,Formylation
C1G0N2,Carboxylation (DKW)
C1G1F2,4-hydroxynonenal (HNE)
C1GB47,Acetylation (N-term);Acetylation (K);Methylation(KR);Deamidation (NQ);Phosphorylation (STY);Carbamidomethylation
C1GA20,Carbamylation
C1GM03,Menadione quinone derivative
C1GLM2,2-amino-3-oxo-butanoic_acid
C1G4D1,Methylation(KR)
C1GGT8,Levuglandinyl-lysine anhydrolactam adduct
C1G4P8,Deamidation (NQ)
C1G5Y7,Acetylation (N-term)
C1GM03,2-amino-3-oxo-butanoic_acid
C1G4N0,Acetylation (Protein N-term)
A0A0A0HV09,Dehydration;Methylation(KR);Phosphorylation (STY)
C1GCI0,Acetylation (N-term);Methylation(KR);Phosphorylation (STY);Sodium adduct
C1G810,Oxidation (M);Deamidation (NQ)
C1G064,Glyoxal-derived hydroimiadazolone
C1FYX6,Dehydration;Phosphorylation (STY)
C1FYJ7,Guanidination
C1GCX5,Pyro-glu from Q
C1GCT8,Lysine oxidation to aminoadipic semialdehyde
C1G989,4-hydroxynonenal (HNE)
C1G5F6,Methylation(others);Carbamidomethylation
C1GA14,Acetylation (N-term);Acetylation (K);Dimethylation(KR);Amidation;Dehydration
C1GEX7,Carbamidomethylation;Methylation(KR)
C1G092,Deamidation (NQ);Dimethylation(KR)
A0A0A0HUJ5,Sodium adduct;Methylation(KR)
C1GJS2,Deamidation (NQ)
C1GGR5,Propionaldehyde +40
C1GCG8,Deamidation (NQ)
C1GFB1,Carbamidomethylation
C1GIX7,Deamidation (NQ)
C1GLX8,Biotinylation
C1GCT8,Acetylation (Protein N-term);Deamidation (NQ);Methylation(KR)
C1GCV9,Acetylation (Protein N-term)
C1GDL1,Carbamidomethylation
C1GCJ6,Oxidation (M)
C1G4N0,Dethiomethyl
C1GCI0,Pyridylacetyl
C1GML7,Hexose (NSY)
C1GI69,Carbamidomethylation
C1G9P8,Methylation(others);Carbamidomethylation
C1FZR3,Deamidation (NQ);Acetylation (K);Phosphorylation (STY)
C1G002,Formylation;Deamidation (NQ);Acetylation (K)
C1G810,Dihydroxy
C1FYJ6,Oxidation (M)
C1G9Z7,Carbamidomethylation
C1G8F9,Carbamidomethylation;Amidation
C1G391,Methylation(others)
"C1G4N0,""Naphthalene-2,3-dicarboxaldehyde"""
C1GIX7,Dehydration;Methylation(KR)
C1GBZ4,Carboxylation (DKW);Methylation(KR)
C1GAY4,Deamidation (NQ);Carbamidomethylation
C1GE03,Methylation(others)
A0A0A0HV62,Dimethylation(KR)
C1G3C4,Oxidation (M);Methylation(KR)
C1G283,Iodination
A0A0A0HV09,Phosphorylation (STY);Deamidation (NQ);Methylation(KR);Dehydration
C1GKR7,Deamidation (NQ);Methylation(KR)
A0A0A0HRG7,Diethylation;Carbamidomethylation
C1GGQ1,2-amino-3-oxo-butanoic_acid
C1G2V1,Methylation(others);Carbamidomethylation
C1G1F2,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GD88,Carbamidomethylation
C1GFG5,Methylation(others)
C1G5M9,Carbamidomethylation
C1G3C4,Sulfation;Phosphorylation (STY)
C1GHE4,Dehydration;Methylation(KR)
C1G9U8,Pyro-glu from Q;Carbamidomethylation
C1FYJ6,Methylation(KR)
C1GL73,Carbamidomethylation
C1GB65,Ethylation
C1G8S5,Methylation(others)
C1G810,4-Oxononenal (ONE)
C1GHJ0,Dihydroxy
C1G3C4,Dihydroxy
C1GKE7,Oxidation (M)
C1GJY9,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
C1GBZ4,Sulfation
C1G5J0,Methylation(KR)
C1G065,Methylation(KR);Phosphorylation (STY)
C1G5P1,Methylation(KR)
C1GBJ2,Deamidation (NQ)
C1GB27,Carbamidomethylation
C1G942,Dethiomethyl
C1G3C4,Methylation(KR)
C1GAM5,Carboxymethyl;Carbamidomethylation
C1GF47,Acetylation (N-term)
C1FYW9,Dimethylation(KR)
C1GHD6,Ethanolation (C)
C1GHS5,Deamidation followed by a methylation
C1G6U5,Dihydroxy;Methylation(KR)
C1GBJ2,Amidation
C1GAK2,Carbamidomethylation
C1G712,O-Diisopropylphosphorylation
C1GA17,Biotinylation
A0A0A0HUJ5,Deamidation (NQ);Methylation(KR)
C1GN84,Hexose (NSY)
C1GBM4,Ammonia-loss (N)
C1GBE8,Methylation(others)
C1GHJ0,Oxidation (HW)
A0A0A0HVY3,2-amino-3-oxo-butanoic_acid
C1G1H9,Formylation;Phosphorylation (STY)
C1G0E5,Carboxymethyl
A0A0A0HVZ1,Acetylation (N-term)
C1G0E5,Palmitoylation
C1G5V6,Acetylation (K)
C1GE52,Dimethylation(KR)
C1GKV7,Pyro-glu from Q
