WORD,LastCell
C1GG28,Phosphorylation (STY);Methylation(KR)
C1GBJ2,Lysine oxidation to aminoadipic semialdehyde
C1GBJ3,Phosphorylation (STY);Acetylation (K);Methylation(KR);Biotinylation
C1G5Y7,Deamidation (NQ)
A0A0A0HUF3,Acetylation (Protein N-term)
C1GL98,Ammonia-loss (N)
A0A0A0HUJ5,Oxidation (M)
C1GKC8,Carboxylation (DKW);Deamidation (NQ)
C1G791,Oxidation (M)
A0A0A0HT88,Carbamidomethylation;Oxidation (M)
C1G989,Phosphorylation to pyridyl thiol
C1GG28,Sodium adduct
A0A0A0HWK8,Methylation(others)
C1GB04,Oxidation (M)
A0A0A0HUJ5,Phosphorylation (STY);Acetylation (K);Dihydroxy
C1GJD3,Formation of five membered aromatic heterocycle
C1FYQ2,Acetylation (Protein N-term);Oxidation (M)
C1GA10,Deamidation (NQ);Methylation(KR)
C1GB04,Phosphorylation (STY);Acetylation (K)
C1G3C4,Amidation;Methylation(KR)
A0A0A0HTA9,Methylation(KR);Oxidation (M)
C1G4T3,Sulphone
A0A0A0HV62,Deamidation (NQ);Acetylation (K);Methylation(KR);HexNAcylation (N);Phosphorylation (STY);Carbamidomethylation;Biotinylation
A0A0A0HUJ5,Methylation(KR)
C1FZT8,Dehydration;Oxidation (M)
C1GGS8,Phosphorylation (STY)
C1GEJ7,Dihydroxy
C1G791,Methylation(KR)
C1GC48,Acetylation (TSCYH)
C1GLI2,Crotonaldehyde
C1G8P1,Carbamidomethylation;Methylation(KR);Oxidation (M);Dehydration
C1GB04,Methylation(KR);Acetylation (K)
C1GJD0,Dihydroxy;Phosphorylation (STY)
A0A0A0HWM5,Biotinylation
C1G9X3,Carbamylation
C1GC92,Acetylation (Protein N-term)
C1FZT8,Acetylation (N-term);Acetylation (K);Carbamylation
C1G0P0,Carbamidomethylation
C1GJD0,Methylation(KR)
C1G6R0,Deamidation (NQ)
C1GA17,Sodium adduct;Acetylation (K)
C1GHK4,Acetylation (N-term);Dihydroxy
C1G1F2,Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY);Dihydroxy
C1GLI9,Diphthamide
C1G4D1,Carboxylation (DKW)
C1G3P8,Propionamide
C1GLJ3,Carbamidomethylation
C1G8G0,Carboxylation (E);Deamidation (NQ)
C1GML7,Dihydroxy;Methylation(KR)
C1GKN0,Oxidation (M)
C1G2J3,Oxidation (M);Deamidation (NQ)
C1GM00,Acetylation (N-term);Methylation(KR)
C1GDG5,Carbamylation
C1GBF1,Biotinylation;Phosphorylation (STY)
C1GHZ0,Dimethylation(KR)
A0A0A0HV62,Acetylation (K)
C1GK60,Amidation;Acetylation (K)
C1G8C8,Deamidation (R)
C1GKU3,Deamidation (NQ)
C1GLM2,Dihydroxy
C1GLU6,Replacement of 2 protons by calcium
C1G0F9,Replacement of proton with ammonium ion
C1FZT8,Replacement of proton by lithium
C1GMZ1,Dihydroxy;Acetylation (K)
C1G1C8,Carbamylation
C1FYK2,Acetylation (Protein N-term)
C1G3P8,Acetylation (Protein N-term);Deamidation (NQ)
C1GN32,Oxidation (M)
A0A0A0HV62,Dehydration;Methylation(KR)
C1GLV8,Biotinylation
C1GML7,EDT
C1GIX4,Acetylation (N-term);Methylation(KR)
C1GM22,Methylation(KR);Dehydration
C1G9A5,Maleimide
C1G1F2,Dimethylation(KR);Methylation(KR)
C1GBD3,Replacement of proton by potassium
C1G4T3,Deamidation (NQ)
C1G596,Pyridylacetyl
A0A0A0HWK8,2-amino-3-oxo-butanoic_acid
C1GN32,Dihydroxy
C1G7E0,Ethylation
C1GF12,Pyro-glu from E;Deamidation (NQ)
C1G4N0,Phosphorylation (STY);Deamidation (NQ);Acetylation (K)
C1GLX8,Dihydroxy
C1G7E0,Phosphorylation (STY);Methylation(KR)
C1GG28,Oxidation (M)
C1G3V5,Deamidation (NQ);Methylation(KR);Oxidation (M);Dihydroxy
C1GBT0,Sodium adduct
C1G9X3,Acetylation (Protein N-term);Deamidation (NQ)
C1GKC9,Methionine replacement by azido homoalanine
C1G3C4,Pyro-glu from Q;Deamidation (NQ)
C1GKC9,Carbamidomethylation;Phenethyl isothiocyanate;Deamidation (R)
A0A0A0HV62,Nmethylmaleimide
C1G9P8,Formylation;Methylation(KR)
C1G7K8,Methylation(KR);Carbamidomethylation;Dehydration
"C1G953,""Carboxymethyl (KW, X@N-term)"""
C1GJD3,Carboxylation (E)
C1GL98,Acetaldehyde +26
C1GKU3,Acetylation (Protein N-term)
C1GLV8,Replacement of proton by potassium
C1FYL2,Deamidation (NQ)
C1GHK4,Acetylation (K)
C1FYF8,Pyro-glu from Q;Oxidation (M)
C1GA17,Oxidation (M)
C1GBD3,Sulfation
C1GHK4,Deamidation (NQ)
C1FYL2,Dehydration
C1GCG7,Carbamylation
C1GIW6,2-amino-3-oxo-butanoic_acid
C1GKC9,Formation of five membered aromatic heterocycle
C1GBJ3,Acetylation (N-term);Biotinylation
C1G3D9,Carboxylation (DKW)
C1GHK4,Amidation
C1GA17,Dihydroxy
C1G2H4,Acetylation (Protein N-term)
C1G3V5,Formation of five membered aromatic heterocycle
C1GA17,Methylation(KR)
C1G4T3,Acetylation (Protein N-term)
A0A0A0HRG7,Deoxy
C1G3V5,Oxidation (M)
C1GB27,Acetylation (Protein N-term)
C1GBJ2,Sulfation
C1G3D9,Formylation;Acetylation (K)
A0A0A0HV62,Phosphorylation (HCDR)
C1GCJ6,Dihydroxy;Deamidation (NQ)
C1GDH2,Oxidation (M)
A0A0A0HUJ5,Tyrosine oxidation to 2-aminotyrosine
C1GCX5,Acetylation (Protein N-term)
C1FYQ2,Carbamylation
C1G4N0,Dihydroxy
C1G9P8,Carbamylation;Methylation(KR)
C1GEJ7,Acetylation (N-term);Methylation(KR)
C1GCV8,Acetylation (Protein N-term)
C1G5F6,Methylation(KR)
C1GL98,Ethanolation (KR)
C1GB62,Sulphone
C1G3V5,Methylation(KR);Phosphorylation (STY);Dehydration
"C1GJD0,""Carbamidomethylation";"Propionamide (K, X@N-term)"""
C1FYR1,Deamidation (NQ);Amidation
C1G9P6,Acetylation (Protein N-term)
A0A0A0HTA9,Formylation;Acetylation (K)
C1FYL2,Lysine oxidation to aminoadipic semialdehyde
C1GEJ7,Aminoethylcysteine
C1GLI2,Pyridylacetyl
C1GLI9,Replacement of 2 protons by calcium
C1GLI9,Formylation;Phosphorylation (STY)
C1G0B7,Carbamidomethylation
A0A0A0HUJ5,Replacement of proton with ammonium ion
C1G0P0,Amidation
C1GD03,2-amino-3-oxo-butanoic_acid
A0A0A0HV62,Carbamylation;Phosphorylation (STY)
C1G0P0,Dehydration;Methylation(KR)
C1G035,2-amino-3-oxo-butanoic_acid
C1GHZ0,Acetylation (K)
C1GIX4,Iminobiotinylation
C1G989,Ammonia-loss (N)
C1FYR1,Dimethylation(KR)
C1G6F6,2-amino-3-oxo-butanoic_acid
C1FYF8,Acetylation (K);Dehydration
C1GBT0,Oxidation (M)
C1GJD3,Replacement of proton with ammonium ion
C1GCJ6,Acetylation (N-term);Acetylation (K);Methylation(KR);Phosphorylation (STY);Carbamidomethylation;Sodium adduct
C1GAT1,Formylation;Methylation(KR)
C1GH32,Sulfation;Acetylation (K)
C1GF12,Acetylation (K);Carbamylation
C1G9D6,Oxidation (M)
C1G371,Carbamylation
C1G3C4,Formylation;Oxidation (M)
C1G6B9,Acetylation (Protein N-term);Oxidation (M)
C1GB04,Deamidation (NQ);Oxidation (M);Carboxylation (DKW)
C1G2D4,Sulfation
A0A0A0HT80,Carbamidomethylation
C1G554,Deamidation (NQ);Oxidation (M)
C1G9D6,Phosphorylation (STY);Acetylation (K)
C1G3D9,Carbamidomethylation
C1GLI9,Deamidation (R)
C1GBT0,Dihydroxy
C1GLM2,Methylation(others);Carbamidomethylation
C1GHZ0,Dehydration
"C1G0F9,""Propionamide (K, X@N-term)"""
C1G3D9,Dimethylation(KR)
C1GGJ2,Carbamidomethylation;Oxidation (M)
C1GBT0,Methylation(KR)
C1GLM2,Carboxylation (DKW)
C1FYQ2,Phosphorylation (STY);Carbamidomethylation;Acetylation (K);Methylation(KR)
C1GLI9,Dehydration
C1GMZ1,Carboxylation (DKW);Phosphorylation (STY)
C1GG28,Acetylation (Protein N-term);Carbamidomethylation;Dihydroxy
C1G9D6,Methylation(KR)
C1GL98,Oxidation (M);Acetylation (K);Phosphorylation (STY)
C1G953,Replacement of proton by lithium
C1G554,Carbamidomethylation;Deamidation (NQ)
C1G1R0,Oxidation (M)
C1GL98,Formylation
C1GBF1,Oxidation (M)
C1G0C7,Acetylation (N-term);Oxidation (HW);Carbamidomethylation
C1GEJ7,Alpha-amino adipic acid
A0A0A0HUJ5,Carbamidomethylation
C1G791,Carbamidomethylation;Phosphorylation (STY)
A0A0A0HV62,Replacement of proton by potassium
C1GBJ3,Carboxylation (DKW);Phosphorylation (STY)
C1GN32,Carboxylation (DKW)
C1G1F4,Oxidation (M)
C1GLM2,Pyro-glu from Q
C1GB62,Deamidation (NQ);Acetylation (K)
C1GA10,Replacement of proton with ammonium ion
C1GLX8,Carboxylation (DKW)
C1G554,Dimethylation(KR)
C1GJD0,Carbamidomethylation
C1G0C7,Acetylation (Protein N-term);Phosphorylation (STY)
C1GB62,Amidation
C1GB62,Dehydration;Methylation(KR)
C1GLJ3,Acetylation (Protein N-term)
C1G4D1,Acetylation (K);Dehydration
C1G035,Sodium adduct;Acetylation (K)
C1GH32,2-amino-3-oxo-butanoic_acid
C1G6K0,Deamidation (NQ)
C1GHK4,Biotinylation
C1GC21,Formylation
C1G3D9,Acetylation (N-term);Acetylation (K);Dihydroxy
C1GBD3,Phosphorylation (STY)
C1G4D1,Deamidation (R)
C1GCG7,Deoxy
C1G953,Acetylation (K)
C1G8H6,Hexose (NSY)
C1G4D1,Dehydration;Methylation(KR)
C1G7K8,Methylation(others)
A0A0A0HV62,Sulfation
C1G953,Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1G3C4,Replacement of 2 protons by calcium
C1GKC8,Sulfation;Acetylation (K)
C1GKN0,Carbamidomethylation
C1GAC4,Carbamidomethylation
C1FYF8,Carbamylation
C1GLM2,Carbamidomethylation
C1GA10,Carbamidomethylation
C1GA17,Carboxylation (DKW)
C1GGW7,Oxidation (M)
C1GIW6,Oxidation (M)
C1GM03,Carbamidomethylation;Methylation(KR)
C1GA10,Dimethylation(KR)
C1GLB8,Replacement of proton with ammonium ion
C1G3C4,Acetylation (K)
C1GB62,Acetylation (Protein N-term);Oxidation (M)
C1GML7,Acetylation (K)
A0A0A0HTA9,Dehydration;Acetylation (K)
C1GM00,Carbamylation;Methylation(KR)
C1GKC8,Ethyl amino
C1GCJ6,Amidation
"C1GGQ1,""Carboxymethyl (KW, X@N-term)"""
C1GA10,Sodium adduct;Phosphorylation (STY)
C1GC21,Acetylation (Protein N-term);Oxidation (M)
C1G0D4,Ethylation
C1G0C7,Dihydroxy
C1GM22,Phosphorylation (STY);Sodium adduct
C1G8G0,Carbamylation
C1GAT1,Methylation(others)
C1GJD3,Dehydration;Deamidation (NQ)
C1GMZ1,HexNAcylation (N);Deamidation (NQ)
C1GMH9,Ubiquitin
C1G1F2,Carbamidomethylation;Replacement of proton by lithium
C1G6F6,Deamidation (NQ);Formylation;Oxidation (M)
C1G3C4,Dehydration;Methylation(KR)
C1GAT8,Oxidation (M)
C1GML7,Dehydration
C1GC48,Carbamidomethylation;Hexose (NSY);Deamidation (NQ)
C1G3L4,Oxidation (M)
C1G8C8,Myristoylation;Phosphorylation (STY)
C1GLM2,Propargylamine
C1G7K8,2-OH-ethyl thio-Ser
C1GG28,Carbamidomethylation
C1G5Y7,Acetylation (N-term);Acetylation (K)
C1GHZ0,Biotinylation
C1G4N0,Pyro-glu from Q
C1GG28,Dimethylation(KR)
C1GK60,Dehydration
C1GLX8,Carboxylation (E);Phosphorylation (STY)
C1GHK4,Sulfation
C1G6R0,Oxidation (M)
A0A0A0HV62,3-(carbamidomethylthio)propanoyl
C1G8P1,Acetylation (N-term);Deamidation (NQ);Methylation(KR)
C1GA10,Acetylation (N-term);Methylation(KR);Phosphorylation (STY)
C1GII4,Dihydroxy
C1GN32,Hexose (NSY);Carbamidomethylation;Methylation(KR)
C1G8C8,Hexose (NSY)
C1G035,Oxidation (M)
C1G3D9,Biotinylation;Acetylation (K)
C1G0P0,Replacement of proton by potassium
C1GBF1,Dihydroxy;Methylation(KR)
A0A0A0HT80,Deamidation (NQ)
C1G3D9,Deamidation (NQ)
C1GBT0,Carboxylation (DKW)
A0A0A0HRG7,Replacement of proton with ammonium ion
C1G7K8,2-amino-3-oxo-butanoic_acid
C1G6F6,Sulfation;Phosphorylation (STY)
C1G596,Lysine oxidation to aminoadipic semialdehyde
C1G4I1,Sodium adduct;Methylation(KR)
C1G5J0,Acetylation (Protein N-term)
C1GMZ1,Dehydration;Acetylation (K)
C1GI20,Oxidation (M)
C1GB62,Carbamylation;Methylation(KR);Phosphorylation (STY)
C1G3C4,Acetylation (Protein N-term);Deamidation (NQ)
C1G953,Phosphorylation (HCDR)
C1GLI2,Formylation
C1G035,Methylation(KR)
A0A0A0HTA9,Acetylation (K)
C1GGS8,Pyro-glu from Q;Oxidation (M)
C1G6F6,Methylation(KR);Acetylation (K)
A0A0A0HUJ5,Acetylation (K)
C1G035,Acetylation (N-term);Deamidation (NQ);Phosphorylation (STY)
C1G8C8,Dihydroxy
C1G791,Acetylation (K)
C1GJD3,Propargylamine;Carbamidomethylation
C1GLI9,Carbamylation
C1GI20,Methylation(KR);Dehydration
C1GBJ3,Methylation(KR);Dehydration
C1G3P8,Dihydroxy methylglyoxal adduct
C1GLI9,3-sulfanylpropanoyl
C1G3V5,Dimethylation(KR)
A0A0A0HTA9,Amidation
C1GF12,Oxidation (M);Carbamidomethylation
C1GJD0,Acetylation (K)
C1GJT8,Carbamylation
C1G554,Sulphone;Acetylation (K)
C1G596,Benzyl isothiocyanate
A0A0A0HUJ5,Sodium adduct;Methylation(KR)
C1G1F2,Sulphone
C1GCG7,Carboxylation (E)
C1GB04,Dehydration;Acetylation (K)
C1G1F2,Octanoyl
C1GC92,Dihydroxy;Methylation(KR)
C1G4D1,Carbamidomethylation;Methylation(KR)
C1G2V1,Carbamidomethylation
C1GA17,Dehydration;Methylation(KR);Oxidation (M)
A0A0A0HT88,Acetylation (Protein N-term);Deamidation (NQ)
C1GJD0,Amidation
A0A0A0HWM5,O-Isopropylmethylphosphonylation
A0A0A0HWK8,Carboxylation (DKW)
C1GJD0,Dehydration
C1GF12,Carboxylation (E)
C1GLM2,Replacement of 2 protons by calcium
C1GJI0,Formylation;Phosphorylation (STY)
C1G3D9,Acetylation (Protein N-term)
C1GH32,Oxidation (M)
C1FZT8,Hexose (NSY)
C1G953,Carbamidomethylation;Methylation(KR)
C1GDK4,Carbamidomethylation
C1G7T4,Ethanolation (KR)
C1GKC9,Methylation(KR);Dehydration
C1G4N0,Carbamylation;Deamidation (NQ);Phosphorylation (STY)
C1GCJ6,Biotinylation
C1GKQ0,Acetylation (N-term);Deamidation (NQ)
C1GMZ1,Acetylation (Protein N-term);Acetylation (K)
C1GIX4,Acetylation (K);Hexose (NSY)
A0A0A0HWM5,Dehydration;Carbamidomethylation;Methylation(KR)
A0A0A0HTA9,Glycerophospho
C1FYQ2,Carboxylation (E)
C1G2S7,Dimethylation(KR)
C1GBT0,Carbamidomethylation
C1GM03,Acetylation (K)
C1G3V5,Acetylation (N-term);Phosphorylation (STY)
C1G4D1,Carbamylation
C1GJD3,Oxidation (M);Deamidation (NQ)
C1GLX8,Replacement of 2 protons by calcium
C1GLM2,Deamidation (R)
C1GB04,Lysine oxidation to aminoadipic semialdehyde
C1GLX8,Formylation
C1FZT8,Dihydroxy
C1GM03,Deamidation (NQ)
"C1GBD3,""Carboxymethyl (KW, X@N-term)"""
C1GM03,Deamidation (R)
C1GB04,Acetylation (Protein N-term);Acetylation (K)
C1GI20,Deamidation (NQ);Carbamidomethylation
C1GLM2,Amidation
C1G9P8,Deoxy
C1G887,Oxidation (M)
C1GKC9,Octanoyl
C1GM03,Dehydration
C1G8X9,Oxidation (M);Carbamidomethylation
C1G989,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G2V1,Acetylation (N-term)
C1G0C7,Carboxylation (DKW)
C1GJI0,Carbamylation;Methylation(KR)
C1GC92,Pyro-glu from Q
C1GN32,Deamidation (R)
C1G9A5,Formylation;Methylation(KR)
C1GMZ1,Deamidation followed by a methylation
C1FYR1,Biotinylation
C1G0P0,Hexose (NSY)
C1GG28,Acetylation (K)
"C1GKC9,""Propionamide (K, X@N-term)"""
C1GN32,Amidation
C1G9X3,Methylation(KR);Dehydration
C1G9Y0,Acetylation (Protein N-term)
C1G6F6,Dihydroxy;Methylation(KR)
C1G1F2,Amidation
C1G596,Carbamylation
"C1G5F6,""Propionamide (K, X@N-term)"""
C1GG47,Acetylation (N-term);Dimethylation(KR)
C1G953,Sulfation
C1GKN0,Acetylation (Protein N-term)
C1G8C8,Acetylation (N-term);Phosphorylation (STY)
C1GHZ0,Hexose (NSY)
C1GMZ1,Lysine oxidation to aminoadipic semialdehyde
C1GLX8,Deamidation followed by a methylation
C1GMH9,Deamidation (NQ);Carbamidomethylation;Sodium adduct;Phosphorylation (STY)
C1GN19,Oxidation (M)
C1G4I1,2-amino-3-oxo-butanoic_acid
C1G953,HexNAcylation (N);Carbamidomethylation
C1GKC8,Oxidation (M)
C1GBF1,Propargylamine
C1GCJ6,Sulfation
Protein List,Protein Sample Area >= 0E0
C1GCJ6,Sodium adduct
C1G4N0,Formylation
C1GA17,Deamidation (NQ)
C1GAT1,Deamidation (NQ);Methylation(KR)
C1GII4,Formylation;Acetylation (K)
C1GA17,Deamidation (R)
C1G9A5,Proline oxidation to pyrrolidinone
C1G791,Biotinylation
C1G9A5,Menadione quinone derivative
C1GKC8,Methylation(KR);Acetylation (K)
C1GLX8,Lysine oxidation to aminoadipic semialdehyde
"C1G9X3,""Propionamide (K, X@N-term)"""
C1GM00,Arginine oxidation to glutamic semialdehyde
C1GGW7,Carbamidomethylation
C1GJD3,Biotinylation
C1GB04,Hexose (NSY);Methylation(KR)
C1GII4,Phosphopantetheine
C1G776,Acetylation (Protein N-term)
C1G7K8,Dihydroxy;Phosphorylation (STY)
C1GH32,Amidation;Acetylation (K)
C1GBF1,Dehydration;Acetylation (K)
C1GJI0,Carboxylation (E);Acetylation (K)
C1GGS8,Carbamylation
C1G035,Replacement of proton with ammonium ion
A0A0A0HV62,Pyridylacetyl
C1G989,Methylation(others)
"C1G1F2,""Naphthalene-2,3-dicarboxaldehyde"""
C1G391,Deamidation (NQ)
C1GN32,Phosphorylation (HCDR)
C1GBT0,Replacement of 2 protons by calcium
C1G3L4,Carbamidomethylation
C1G6K0,Sodium adduct;Acetylation (K)
C1G7K8,Phosphorylation (STY)
C1GHU1,Acetylation (Protein N-term);Oxidation (M)
A0A0A0HV62,Pyro-glu from Q
C1GCV9,Acetylation (Protein N-term);Oxidation (M)
C1GKC9,Levuglandinyl-lysine pyrrole adduct
C1G6K0,Oxidation (M)
C1GEJ7,Carbamylation
C1GA10,Oxidation (HW);Phosphorylation (STY)
C1GLI2,Carbamylation
C1GMZ1,Acetylation (K);Formylation
C1GC48,Sodium adduct
A0A0A0HRG7,Phosphorylation (STY);Dehydration
C1G6R0,Carbamidomethylation
A0A0A0HWM5,Acetylation (K)
C1GAT1,Methylation(KR)
C1GLX8,HexNAcylation (N);Phosphorylation (STY)
C1G7E0,Deamidation (NQ);Dihydroxy
C1G9A5,Ubiquitin
C1G6K0,Methylation(KR)
C1G8H6,Ethanolation (KR)
C1G9A5,Sodium adduct
C1GN32,Carbamylation;Phosphorylation (STY)
C1G0F9,Methylation(KR)
C1GF12,Methylation(KR);Phosphorylation (STY);Dehydration
C1G035,Dimethylation(KR)
C1GBT0,Amidation
C1G791,Dihydroxy;Phosphorylation (STY)
C1GBT0,Dehydration
C1G596,Sulphone;Methylation(KR)
Protein List,Protein Accession Contains:
C1G1F2,Biotinylation
A0A0A0HRG7,Oxidation (M);Deamidation (NQ)
C1GMH9,Replacement of proton with ammonium ion
C1G554,Sodium adduct
C1G0D4,Replacement of proton with ammonium ion
C1GBF1,Acetylation (K)
C1G6K0,Phosphorylation (STY)
C1GBJ2,Formylation
C1GJD3,Sodium adduct
C1GAT8,Acetylation (N-term)
C1G1R0,Deamidation (NQ)
C1G4I1,Deamidation (NQ);Methylation(KR)
C1GJH8,Replacement of proton by potassium
C1G2V1,Acetylation (Protein N-term)
C1GI20,Phosphorylation (STY);Carboxylation (E);Sodium adduct
C1GMZ1,Carbamylation
C1GK60,Hexose (NSY)
C1GKC8,Dihydroxy;Methylation(KR)
C1GDK4,Acetylation (Protein N-term)
C1GLI2,Ubiquitin
C1GCJ6,4-Oxononenal (ONE)
A0A0A0HWK8,Deamidation (R)
C1GC92,Formylation
C1GBT0,Acetylation (Protein N-term)
A0A0A0HWK8,Amidation
C1FYF8,Fluorination
C1GLX8,Carbamylation
C1G791,Acetylation (Protein N-term);Phosphorylation (STY)
C1FYR1,Oxidation (M)
C1GFF5,Acetylation (Protein N-term)
C1GLX8,3-sulfanylpropanoyl
A0A0A0HTB4,Oxidation (M);Deamidation (NQ)
C1GLM2,Sulfation
C1GLV8,Dehydration
C1GH32,Carbamidomethylation
C1GKC9,Biotinylation
C1FYR1,Dihydroxy
C1G4I1,Oxidation (M)
C1GDG5,Methylation(others)
C1GC48,Formation of five membered aromatic heterocycle
C1G9P8,Replacement of proton with ammonium ion
C1FYR1,Methylation(KR)
C1G0V2,Acetylation (Protein N-term);Deamidation (NQ)
C1GLV8,Deamidation followed by a methylation
C1G1R0,Acetylation (Protein N-term)
C1GKC9,2-amino-3-oxo-butanoic_acid
C1GB62,Maleimide
A0A0A0HTA9,Hexose (NSY)
C1G4A0,Acetylation (Protein N-term);Oxidation (M)
C1GN32,Sulfation
C1G4I1,Methylation(KR)
C1G7T4,Acetylation (Protein N-term);Methylation(KR)
C1GBX9,Deamidation (NQ)
C1G9A5,Oxidation (M)
C1G1F2,Sodium adduct
C1G1F4,Acetylation (Protein N-term);Deamidation (NQ)
C1GLX8,N-acetyl neuraminic acid
A0A0A0HYV6,Formylation
"C1G035,""Propionamide (K, X@N-term)"""
C1GB62,Sulfation;Methylation(KR)
C1GA10,Sulfation;Oxidation (M)
C1G8P1,Ubiquitin
C1G8P1,Sodium adduct
C1GBJ3,Sodium adduct
C1G9A5,Methylation(KR);Phosphorylation (STY)
C1GLI2,Methionine replacement by azido homoalanine
A0A0A0HUJ5,Dihydroxy
C1G0D4,Methylation(KR);Dehydration
"C1G0P0,""5-hydroxy-N6,N6,N6-trimethyl"""
C1GLB8,Sodium adduct
C1G5F6,Replacement of proton by potassium
C1G3L4,Deamidation (NQ)
C1GB04,Dihydroxy
C1GII4,Acetylation (K);Deamidation (NQ)
C1G7W9,Acetylation (Protein N-term);Oxidation (M)
C1GJD3,Dihydroxy
C1GLX8,4-sulfophenyl isothiocyanate
C1FYF8,Ethanolation (KR)
C1GJD3,Methylation(KR)
C1G7K8,Deamidation (NQ);Oxidation (M)
C1GCG7,Oxidation (M);Deamidation (NQ)
C1GCF0,Carbamylation
C1GGW7,Acetylation (Protein N-term)
C1GD03,Deamidation (NQ)
C1GN19,Carbamidomethylation
C1GKC9,Sodium adduct
C1GIX4,Monoglutamyl
C1G0C7,Lysine oxidation to aminoadipic semialdehyde
C1GKC8,Carbamidomethylation
C1GGJ2,Methylation(others)
C1G763,Oxidation (M)
C1G5F6,Sulfation
C1GDG5,2-amino-3-oxo-butanoic_acid
C1G4I1,Amidation;Methylation(KR)
C1G6F6,Pyro-glu from Q;Oxidation (M)
C1G7T4,Ubiquitin
C1G6F6,Dehydration
C1G7K8,Carbamidomethylation
C1G4T3,Formylation
C1GJH8,Dihydroxy
A0A0A0HWM5,Carbamylation
C1GI20,Sodium adduct;Methylation(KR)
C1GGQ1,Hexose (NSY)
C1G1F2,Hexose (NSY)
C1GK60,Acetylation (N-term);Phosphorylation (STY)
C1G388,Deamidation followed by a methylation
C1G3L4,Acetylation (Protein N-term)
C1FYQ2,Methylation(others)
C1GGR5,Carbamidomethylation
C1GLI2,Acetylation (TSCYH)
C1GB76,Acetylation (Protein N-term);Oxidation (M)
C1FYF8,Formylation
C1GKN0,Phosphorylation (STY)
C1G3P8,Oxidation (M);Deamidation (NQ)
A0A0A0HUJ5,Dimethylation(KR);Acetylation (K)
C1GM03,Oxidation (HW)
C1G9X3,Sodium adduct
C1G3C4,Carboxylation (DKW);Phosphorylation (STY)
C1GGQ1,Dihydroxy
A0A0A0HV62,Propionamide
C1G1F2,Dihydroxy
C1GBJ3,Oxidation (M)
C1FZT8,Formylation
C1GH32,Acetylation (K)
C1G6F6,Lysine oxidation to aminoadipic semialdehyde
C1GAT1,Carbamidomethylation
Protein List,Protein Ptm Contains: Acetylation (N-term);Acetylation (Protein N-term)
C1GJD3,Deamidation (NQ);Phosphorylation (STY);Oxidation (M)
C1G9A5,Amidation;Acetylation (K)
C1GLB8,Oxidation (M)
C1GDG5,O-Isopropylphosphorylation
C1G6K0,Carbamidomethylation
C1GH32,Deamidation (NQ)
C1G4T3,Michael addition with methylamine
C1GBD3,Carboxylation (DKW);Methylation(KR);Phosphorylation (STY)
C1G0F9,Carbamidomethylation
C1G989,Methylation(KR);Dehydration
A0A0A0HWK8,Replacement of proton by potassium
C1GCG7,ISD (z+2)-series
C1GLM2,Dehydration;Methylation(KR)
C1GDG5,Sodium adduct
A0A0A0HTN8,Deamidation (NQ)
C1GLB8,Methylation(KR)
C1GG28,Acetylation (N-term);Acetylation (K);Phosphorylation (STY)
C1GHZ0,Formylation;Deamidation (NQ)
C1GGJ2,2-amino-3-oxo-butanoic_acid
C1G3V5,Hexose (NSY)
C1GBF1,Sulfation
C1GHF6,Deamidation (NQ)
C1GLI2,Ammonia-loss (N)
C1G0B7,Pyro-glu from Q
C1GGS8,Carbamidomethylation;Sodium adduct
C1G887,Deamidation (NQ)
C1GF12,Biotinylation;Phosphorylation (STY)
C1GLM2,Aminoethylbenzenesulfonylation
C1GC21,Acetaldehyde +26
C1G2J3,2-amino-3-oxo-butanoic_acid
C1G0P0,Formylation
C1G8H6,Carbamylation
C1G5F6,Dihydroxy
C1G391,Oxidation (M)
C1GH32,Lysine oxidation to aminoadipic semialdehyde
C1G791,Carboxylation (DKW)
C1G0C7,Carbamylation
C1G0F9,Acetylation (N-term)
C1GM03,Oxidation (M);Carbamidomethylation
C1GLM2,Maleimide
C1G9A5,Dehydration;Phosphorylation (STY)
A0A0A0HV62,Dehydroalanine (Y)
C1G0D4,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GKC8,Acetylation (K)
C1G9X3,Oxidation (M)
C1GHK4,Acetylation (Protein N-term)
C1GAT1,Acetylation (N-term);Dehydration
C1G2S7,Oxidation (M)
C1GMZ1,Carboxylation (E)
C1GCG7,Methylation(KR);Deamidation (NQ)
C1GGJ2,Sodium adduct
C1G6W9,Acetylation (N-term)
A0A0A0HV62,Piperidination
C1G9X3,Dihydroxy
C1GCG7,Sodium adduct
C1GKC8,Amidation
C1GKC8,Dehydration
C1G4I1,Dimethylation(KR)
C1GF12,Sodium adduct
C1FYF8,Carboxylation (E);Acetylation (K)
C1GDG5,Oxidation (M)
C1GM08,Oxidation (M)
C1GBF1,Hexose (NSY)
C1G035,Replacement of proton by potassium
A0A0A0HV09,Oxidation (M)
C1G0E3,Oxidation (M);Carbamidomethylation
C1G9X3,Phosphorylation (STY)
C1GMH9,2-OH-ethyl thio-Ser
C1FYQ2,Sodium adduct
C1G8H6,4-sulfophenyl isothiocyanate
C1G8G0,Methylation(others)
