WORD,LastCell
A0A0A0HT22,Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY);Formylation;Sodium adduct
C1G411,Biotinylation
C1G9C0,Deamidation (NQ)
C1GE52,Dehydration
C1GEX7,Methylation(KR);Dehydration
C1FZT8,Trifluoroleucine
C1GBZ4,Propionaldehyde +40
C1FZT8,N-Succinimidyl-2-morpholine acetate
C1G283,Deamidation (R)
A0A0A0HT57,Deamidation (NQ);Phosphorylation (STY)
C1GEN5,Carbamidomethylation;Methylation(KR)
C1G283,Amidation;Methylation(KR)
C1GIX7,Phosphorylation (STY);Methylation(KR);Sodium adduct
C1GAM9,Carbamylation;Methylation(KR);Phosphorylation (STY)
C1GBX3,Carbamidomethylation
C1GH49,Carbamidomethylation
C1GF71,Pyro-glu from Q;Deamidation (NQ)
C1G065,Dehydration;Carbamidomethylation;Acetylation (K);Methylation(KR)
C1G064,Diethylation
C1GKC9,Methylation(KR);Deamidation (NQ);Acetylation (K);Dehydration
C1G2V1,Hexose (NSY)
C1GN78,Carbamidomethylation;Deamidation (NQ);Dehydration
C1G5F6,Dihydroxy;Methylation(KR)
C1G8E5,Carbamidomethylation
C1GAF5,Ethyl amino
C1G373,Oxidation (M)
C1GLX8,Propionaldehyde +40
C1GEN5,Propargylamine
C1G0D4,Methylation(others);Carbamidomethylation
A0A0A0HS69,Diethylation
A0A0A0HT80,Hypusine
C1G064,Sulfation
C1G0D4,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GHE4,Acetylation (N-term)
C1GN52,Dehydration;Methylation(KR)
C1G3V8,Oxidation (M)
C1G283,Dethiomethyl
C1G6T3,Formylation
C1GM03,Carboxylation (E)
A0A0A0HS69,Lipoyl
C1G092,Deamidation (NQ)
C1GHV2,Pyro-glu from Q;Methylation(KR)
C1G1C8,Sodium adduct;Acetylation (K)
C1G0E5,Replacement of proton by lithium
C1GJR0,Carbamidomethylation
C1GAT8,Sulfation
C1G810,Oxidation or Hydroxylation
C1G0E3,Ammonia-loss (N)
C1GMI6,Deamidation (NQ);Carbamidomethylation;Dimethylation(KR);Amidation;Methylation(KR)
C1G9P8,Pyro-glu from Q;Carbamidomethylation
C1GM03,Myristoylation
C1G1C8,Dihydroxy
C1G0D4,Biotinylation
A0A0A0HS69,Oxidation (M);Phosphorylation (STY)
C1G3T6,Dehydration;Methylation(KR)
C1G002,Deamidation (NQ);Methylation(KR);Carbamidomethylation;Sodium adduct;Acetylation (K)
C1GGG3,Methylation(KR)
C1G065,Replacement of proton by lithium
C1GLX8,Acetylation (K);Sodium adduct;Biotinylation
C1GDK2,Deamidation (R)
C1G810,Benzoyl
C1G1Y1,Carbamidomethylation
C1G064,Hexose (NSY)
C1GB65,Deamidation (NQ);Amidation
C1G810,Formylation;Acetylation (K)
C1GHS5,Sulfation;Phosphorylation (STY)
C1G3Y8,N-Succinimidyl-2-morpholine acetate
C1GMV8,Dimethylation(KR)
C1GF83,Carbamidomethylation
C1FYX6,Carbamylation
C1FYE6,Oxidation (M)
C1GB65,Dimethylation(KR);Methylation(KR)
C1G9D7,Acetylation (K);Hexose (NSY)
C1GLI2,Phosphorylation (STY);Deamidation (NQ);Dimethylation(KR)
C1G0X4,Carboxylation (DKW)
C1FZI7,Carbamylation
C1G0E5,Dehydration;Methylation(KR)
A0A0A0HV62,Ethylation
C1GLI9,Methylation(others);Carbamidomethylation
C1G2V1,Acetylation (N-term);Phosphorylation (STY)
C1GB82,Carbamidomethylation
C1FZ57,Oxidation (M);Methylation(KR);Deamidation (NQ);Carbamylation;Phosphorylation (STY);Sodium adduct
C1GBT0,Replacement of proton by silver
C1G1P0,Carboxylation (DKW)
C1GGC0,Carbamidomethylation
A0A0A0HVP8,Carbamylation;Deamidation (NQ)
C1GEN5,Deamidation followed by a methylation
C1GA17,Pyro-glu from Q;Methylation(KR)
C1GLA5,Sodium adduct;Acetylation (K)
C1G3C4,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G6M3,Pyridylacetyl
A0A0A0HT57,Acetylation (N-term)
C1GHV7,Acetylation (Protein N-term);Oxidation (M)
C1FYR6,Methylation(C-term)
C1GB65,Acetylation (N-term);Acetylation (K);Dimethylation(KR);Methylation(KR);Phosphorylation (STY);Oxidation (M);Carbamidomethylation;Dihydroxy
C1G561,Oxidation (M)
C1GLA5,Dihydroxy
C1G5Y3,Pyro-glu from Q;Carbamidomethylation
C1GGT8,Methylation(others)
C1G002,Ethylation
C1GMI6,Glycerylphosphorylethanolamine
C1GE03,Pyro-glu from Q
C1GBM4,Acetylation (N-term);Deamidation (NQ);Oxidation (M)
C1GBJ2,Dimethylation(KR);Phosphorylation (STY)
C1G1F2,Glycidamide adduct
C1GM00,Acetylation (N-term);Methylation(KR);Deamidation (NQ);Carboxylation (DKW);Sulphone;Phosphorylation (STY);Oxidation (M);Sodium adduct
C1GMV6,Oxidation (M);Carbamidomethylation
C1G942,Phosphorylation (STY);Deamidation (NQ);Acetylation (K)
C1GGT8,S-Ethylcystine from Serine
C1GAG4,Sulfation
C1G8H6,Acetylation (TSCYH)
C1G821,Sulfation
C1GCI0,Sulfation
C1G785,Carbamidomethylation
C1G5F6,Alpha-amino adipic acid
C1G0E5,N-pyruvic acid 2-iminyl
C1GF61,Oxidation (M)
C1G371,Methylation(KR)
C1GKC9,Phosphorylation (STY);Acetylation (K);Methylation(KR);Oxidation (M);Formylation;Sodium adduct
C1GBT0,Pyro-glu from Q
C1GCS1,Carbamidomethylation
C1GA13,Acetylation (Protein N-term);Amidation
C1G3T9,Oxidation (M)
C1GF61,Methylation(KR)
C1FYR6,Pyro-glu from E
A0A0A0HUJ5,Dehydration;Methylation(KR)
A0A0A0HT22,Phosphorylation (STY);Formylation;Acetylation (K);Dehydration;Biotinylation
C1GDJ1,Replacement of 2 protons by iron
C1G2V1,Pyro-glu from Q;Deamidation (NQ);Methylation(KR)
A0A0A0HT80,5-dimethylaminonaphthalene-1-sulfonyl
C1G989,Sulphone
C1G3Y8,Carbamidomethylation;Methylation(KR);Deamidation (R)
C1G3T9,Methylation(KR)
C1G0G4,Deamidation (NQ);Myristoylation
C1G606,Oxidation (M)
C1GK99,Oxidation (M)
C1GMZ1,Formylation
C1GAG3,Sulfation
C1G8H6,Acetylation (N-term);Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Dehydration
C1GDE6,Carbamidomethylation
C1GMN0,Carbamidomethylation
C1GCK9,Methylation(KR)
C1GIX7,Replacement of proton with ammonium ion
C1GK99,Methylation(KR)
A0A0A0HVP8,Dehydration
C1G3C4,Acetylation (K);Phosphorylation (STY)
A0A0A0HU84,2-amino-3-oxo-butanoic_acid
C1GFA3,Sulfation
A0A0A0HWS3,Amidation
C1G4K1,Acetylation (TSCYH)
C1G0E3,Proline oxidation to pyroglutamic acid
C1GA13,Dehydration;Carbamidomethylation;Methylation(KR)
C1G1V9,Carbamidomethylation
C1GM08,Carbamidomethylation
C1G0B0,Methylation(others)
C1GM00,2-amino-3-oxo-butanoic_acid
C1G2V1,Carbamidomethylation;Methylation(KR);Amidation;Deamidation (NQ);Phosphorylation (STY);Deamidation (R);Dehydration
C1GLJ7,Oxidation (M)
A0A0A0HV09,Carbamidomethylation
C1GMI6,Oxidation (HW);Methylation(KR)
C1GCI0,Oxidation (M)
C1G1C8,Carbamidomethylation
C1GDJ1,Dimethylation(KR)
C1G2V1,Ethanolation (KR)
C1G6U5,Pyrrolidone from Proline
C1G712,Phosphorylation (STY);Acetylation (K);Methylation(KR);Biotinylation
C1GM91,Pyro-glu from Q
C1GA13,Hexose (NSY)
C1GLJ7,Methylation(KR)
C1G1F2,Dehydration;Methylation(KR)
C1GCI0,Methylation(KR)
C1G065,Carbamylation
C1G352,Carbamidomethylation
C1G065,3-sulfanylpropanoyl
C1G391,Replacement of proton by lithium
A0A0A0HWS3,Lysine oxidation to aminoadipic semialdehyde
C1GLA5,Aminoethylcysteine
C1GAG3,Hexose (NSY)
C1G9D7,Oxidation (M)
C1FZ57,Oxidation to nitro
C1GCK9,Deamidation (NQ);Phosphorylation (STY)
C1G0X4,N-Succinimidyl-2-morpholine acetate
C1GLA5,Pyro-glu from Q;Deamidation (NQ)
C1G7Y9,Oxidation (M)
C1G9D7,Methylation(KR)
C1GII4,Pyro-glu from Q
C1GKC9,Deamidation (R)
C1G5F6,Acetylation (K)
C1GM08,Phosphorylation (STY);Myristoylation
C1GKC9,Amidation
C1GFG5,Formylation;Acetylation (K)
C1GMZ1,Methylation(others)
C1GF12,Carbamidomethylation
C1GMU5,Carboxylation (E);Oxidation (M)
A0A0A0HV62,Carboxylation (DKW);Phosphorylation (STY)
C1GB47,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GAM9,Monoglutamyl
C1GLX8,Acetylation (N-term);Acetylation (K);Methylation(KR);Carboxylation (DKW);Oxidation (M);Phosphorylation (STY);Carbamidomethylation;Dehydration;Biotinylation
C1GEX7,Dethiomethyl
A0A0A0HUJ5,Carbamylation;Methylation(KR);Phosphorylation (STY)
C1G064,Carbamidomethylation;Phosphorylation (STY);Oxidation (M)
C1GB65,Pyro-glu from E;Methylation(KR)
C1GDJ1,Methylation(KR);Oxidation (M);Carboxylation (DKW)
C1G1T5,Phosphorylation (HCDR)
C1GHS5,Sulphone
C1FYW9,Aminoethylcysteine
C1G9X0,Pyro-glu from Q
C1G1H4,Carbamidomethylation
C1G3Y8,Methionine replacement by azido homoalanine
C1GBT0,Methylation(KR);Formylation;Carbamidomethylation;Acetylation (K);Amidation
C1GIQ5,Carbamidomethylation
A0A0A0HS69,ADP Ribose addition
C1G065,Carboxyethyl
C1GHX0,Carbamidomethylation
C1GHS5,Replacement of proton by lithium
C1G9X3,Dehydration
A0A0A0HYS7,Oxidation (M)
C1GBJ2,Dehydration;Deamidation (NQ)
C1FYW9,Pyro-glu from Q;Deamidation (NQ)
C1G4M5,Dihydroxy
C1FZ57,Methylation(KR)
C1GDE1,Carbamidomethylation
C1GCI0,Acetylation (N-term);Acetylation (K);Phosphorylation (STY)
C1FYX6,Condensation product of 3-deoxyglucosone
C1GBZ4,2-amino-3-oxo-butanoic_acid
C1G3V2,2-amino-3-oxo-butanoic_acid
C1GM08,Deamidation (NQ)
C1GAA3,Oxidation (M)
C1GBT0,Michael addition with methylamine
C1G0B0,Phosphorylation to pyridyl thiol
A0A0A0HV09,Deamidation (NQ)
C1GDK2,Bis(hydroxphenylglyoxal) arginine
C1GB65,Diethylation
"C1G002,""Carbamidomethylation";"Propionamide (K, X@N-term)"""
C1GLV8,Formylation;Acetylation (K)
C1G1C8,Deamidation (NQ);HexNAcylation (N)
C1GA13,Acetylation (N-term);Deamidation (NQ);Sodium adduct;Phosphorylation (STY)
C1GIR0,2-amino-3-oxo-butanoic_acid
C1FYP7,Oxidation (M)
C1GDA8,Methylation(others);Carbamidomethylation
C1G064,Formylation;Methylation(KR);Phosphorylation (STY)
C1GCT8,Methylation(others)
C1G391,Phosphorylation (HCDR)
C1GG76,Carbamidomethylation;Methylation(KR)
C1GB65,Sulfation
C1GCT8,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G5T0,Carbamidomethylation;Deamidation (NQ);Methylation(KR);Dehydration
C1G1F2,Carbamylation;Carbamidomethylation;Acetylation (K);Methylation(KR)
C1GHS5,Dehydration
"C1G8H6,""Propionamide (K, X@N-term)"""
C1GEN5,Dehydration;Methylation(KR)
C1G6T3,Ammonia-loss (N)
C1G114,Carbamidomethylation
C1G1V9,Acetylation (Protein N-term)
C1GM08,Acetylation (Protein N-term)
A0A0A0HS69,Formylation
C1GBZ4,Sodium adduct;Acetylation (K)
C1G9X3,Phosphorylation (HCDR)
C1GLU6,Carbamidomethylation;Methylation(KR)
C1GKG3,Dehydration;Methylation(KR)
C1GDJ1,Oxidation (HW);Methylation(KR)
C1GBC4,Carbamidomethylation
C1G411,Dehydration;Methylation(KR)
C1FZT8,Carbamidomethylation;Deamidation (NQ)
C1G1P4,Oxidation (M)
C1FZB5,Acetylation (Protein N-term)
A0A0A0HV62,Phosphorylation to amine thiol
C1GE52,Deamidation (NQ);Acetylation (K);Oxidation (M);Dehydration
C1GB11,Formylation
C1G2I2,Amidation
C1GMI6,Hexose (NSY)
C1G1P4,Methylation(KR)
C1GM00,Amidation;Methylation(KR)
C1GKR7,Methylation(others)
C1GLX8,Sodium adduct;Acetylation (K)
C1G5F6,Oxidation (M);Carbamidomethylation;Acetylation (K);Methylation(KR);Dehydration
C1G3Y8,Glyoxal-derived hydroimiadazolone;Carbamidomethylation
C1GCI0,Replacement of proton with ammonium ion;Carbamidomethylation
C1GMV8,Oxidation (M)
C1GBZ4,Deamidation (NQ);Formylation
C1GMU5,Acetylation (N-term);Dimethylation(KR);Deamidation (NQ);Carboxylation (DKW);Sodium adduct;Dehydration
A0A0A0HT80,Dehydration;Methylation(KR)
C1G0D4,Sulphone;Deamidation (NQ)
C1G391,3-sulfanylpropanoyl
C1GLI2,Oxidation (M);Phosphorylation (STY);Acetylation (K);Amidation
C1GHS5,Phosphorylation (HCDR)
C1G065,Oxidation (M);Carbamidomethylation;Phosphorylation (STY)
C1GLV8,Methylation(others)
C1G7C1,Dehydration
C1FZL2,Carbamidomethylation
C1GMV8,Menadione hydroquinone derivative
C1FZF8,Amidation
"C1G0D4,""Carbamidomethylation";"2,3-dihydro-2,2-dimethyl-7-benzofuranol N-methyl carbamate"""
C1GII4,Michael addition with methylamine
C1GDE1,Deamidation (NQ)
C1GMI8,Oxidation (M)
C1G0E5,Carbamidomethylation;Ammonia-loss (N);Methylation(KR);Sodium adduct
A0A0A0HT80,Propionaldehyde +40
C1G065,Sulfation;Methylation(KR)
C1G371,Amidation
C1GAF5,Dehydration;Acetylation (K)
C1GDJ1,Carbamylation;Carbamidomethylation;Deamidation (NQ)
C1G8T2,Carbamidomethylation
C1G8H6,Methylation(others)
C1G4M5,Pyro-glu from Q
C1G002,Guanidination
A0A0A0HS69,Methylation(others)
C1G6U5,Carbamidomethylation;Acetylation (K);Phosphorylation (STY)
C1G3T9,Amidation
C1GLU6,Acetylation (N-term);Deamidation (NQ);Acetylation (K);Phosphorylation (STY)
C1GG76,Deamidation (NQ);Methylation(KR);Phosphorylation (STY)
C1GA20,Phosphorylation (STY);Deamidation (NQ)
C1G9D7,O-Diisopropylphosphorylation
C1GBZ4,Phosphorylation (STY)
C1G411,Piperidination
C1G413,Carbamidomethylation
C1GA17,Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Oxidation (M);Carbamidomethylation;Dihydroxy
C1GCK9,Amidation
A0A0A0HUJ5,Oxidation (M);Carbamidomethylation
C1GK99,Amidation
C1G821,Phosphorylation (STY);Dihydroxy
C1G064,Acetylation (K);Deamidation (NQ);Methylation(KR)
C1GFP4,Deamidation (NQ)
C1GBJ2,2-amino-3-oxo-butanoic_acid
C1G9C0,Dehydration;Methylation(KR);Phosphorylation (STY)
C1GAY4,ADP Ribose addition
C1G0D4,Dehydration;Deamidation (NQ);Methylation(KR)
C1G2V1,Nethylmaleimidehydrolysis
C1GLU6,Deamidation (NQ);Methylation(KR)
C1GAG4,Formylation
C1GI12,Deamidation (NQ)
C1GMU5,2-amino-3-oxo-butanoic_acid
C1GDJ1,Sulfation
C1GF71,Oxidation (M);Methylation(KR)
C1G3T9,Lysine oxidation to aminoadipic semialdehyde
C1GKU6,Oxidation (M)
C1GEX7,Phosphorylation (STY);Deamidation (NQ);Acetylation (K)
C1GHV2,Deamidation (NQ);Carbamidomethylation
C1G8H6,Biotinylation
C1GBT0,Acetylation (Protein N-term);Deamidation (NQ);Methylation(KR)
A0A0A0HT22,Carboxylation (E);Acetylation (K)
A0A0A0HUJ5,Dihydroxy;Acetylation (K)
A0A0A0HV89,Oxidation (M)
C1G4K1,Methylation(others)
C1GCK9,Lysine oxidation to aminoadipic semialdehyde
A0A0A0HV62,Methylation(others)
C1GM00,Dimethylation(KR)
C1GB65,Dihydroxy;Methylation(KR);Phosphorylation (STY)
C1GCI0,Amidation
A0A0A0HWK8,Ethylation
C1G9P8,Deamidation (R)
C1G6T3,Proline oxidation to pyroglutamic acid
C1G411,Phosphorylation (STY);Amidation;Acetylation (K);Methylation(KR);Oxidation (M)
C1GBJ2,Sodium adduct
C1G5F6,Methylation(KR);Carbamidomethylation;Deamidation (NQ);Dehydration
C1G9F5,Sodium adduct
C1GMU5,Methylation(KR);Deamidation (NQ)
C1GJD3,Pyro-glu from Q
C1GAY4,Formylation
C1G810,MDA adduct +62
A0A0A0HV62,Formylation;Carbamidomethylation;Methylation(KR);Phosphorylation (STY)
C1G887,Acetylation (Protein N-term)
C1GAG4,Lysine oxidation to aminoadipic semialdehyde
C1G9D7,Carboxylation (DKW);Oxidation (M)
C1G1T5,Oxidation (M);Carbamidomethylation
C1GEK5,Dihydroxy
C1GAM9,Methylation(others)
C1G5V6,Sodium adduct
C1GDJ1,Hexose (NSY);Deamidation (NQ);Phosphorylation (STY)
C1G5F6,Dehydration;Carbamidomethylation;Methylation(KR)
C1GDK2,Oxidized Arginine biotinylated with biotin hydrazide
C1GB99,Methylation(others)
C1GA20,Carboxylation (DKW)
C1GLJ7,Dethiomethyl
C1G712,2-amino-3-oxo-butanoic_acid
A0A0A0HV62,Biotinylation
C1GG76,Biotinylation
C1G4T5,Acetylation (N-term)
C1G1F2,Dihydroxy;Acetylation (K)
C1G5F6,Propionaldehyde +40
C1GAF5,3-sulfanylpropanoyl
C1GM03,Carbamidomethylation;Deamidation (NQ);Sodium adduct;Phosphorylation (STY)
C1G1T5,Dihydroxy;Acetylation (K)
C1G6U5,Deamidation (NQ)
C1GIW6,Carbamidomethylation;Oxidation (M)
C1GHN2,Carbamidomethylation
C1GIX7,Dihydroxy;Phosphorylation (STY)
C1G9D7,Dethiomethyl
C1G1F2,Beta-methylthiolation (ND)
C1GEX7,Carboxylation (DKW)
C1G6I0,Oxidation (M)
C1GMW4,Acetylation (TSCYH)
C1G0E5,Methylation(KR);Acetylation (K);Dimethylation(KR);Deamidation (NQ);Formylation;Dehydration
C1G0D4,Deamidation followed by a methylation;Carbamidomethylation
C1G3M8,Carbamidomethylation
C1G989,Pyro-glu from Q
C1G9C0,Carbamylation
C1G712,Sodium adduct;Phosphorylation (STY)
C1G3T6,Amidation;Methylation(KR)
C1G0E5,Michael addition with methylamine
C1GHE4,Carbamylation;Methylation(KR)
C1GAG3,Acetylation (N-term);Acetylation (K);Methylation(KR);Amidation;Dihydroxy;Carbamidomethylation;Dehydration
C1GMI6,Carbamidomethylation;Deamidation (NQ);Phosphorylation (STY)
C1G2V1,Carboxylation (E)
C1GBT0,Deamidation (NQ);Carbamidomethylation;Dihydroxy
"C1GLI9,""Naphthalene-2,3-dicarboxaldehyde"""
C1GED5,Pyro-glu from Q
C1GAY4,Methylation(others)
C1G065,Amidination of lysines or N-terminal amines with methyl acetimidate
C1GBJ2,Phosphorylation (STY);Deamidation (NQ)
C1GII4,Deamidation (NQ);Methylation(KR);Phosphorylation (STY);Sodium adduct;Dimethylation(KR)
C1FYJ9,Carbamylation
C1GFZ5,Carbamidomethylation
C1G065,Michael addition with methylamine
C1FZ57,Dethiomethyl
C1GBM4,Methylation(others)
C1G6F6,Deamidation (NQ);Methylation(KR)
C1GHJ0,Deamidation (NQ);Oxidation (HW);Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1GBJ2,Hexose (NSY);Acetylation (K)
C1FZI7,O-Isopropylphosphorylation
C1G4R2,2-amino-3-oxo-butanoic_acid
C1GHV2,Acetylation (N-term)
C1GA42,Carbamidomethylation
C1G283,Ethylation
C1FYR6,Acetylation (N-term);Dimethylation(KR);Dehydration;Sodium adduct
A0A0A0HYV6,Oxidation (M)
C1FZT8,Phosphorylation (STY);Methylation(KR)
C1GLA5,Pyridoxal phosphate
C1G3Y8,Methylation(others);Carbamidomethylation
C1FZI7,Michael addition with methylamine;Carbamidomethylation
C1G810,Carbamylation;Carbamidomethylation;Methylation(KR)
C1G0E3,Carbamidomethylation;MDA adduct +54;Acetylation (K);Methylation(KR);Amidation
A0A0A0HYV6,Methylation(KR)
C1G092,Carbamylation
C1G4C0,Carbamidomethylation;Oxidation (M)
C1FZN1,Carbamidomethylation
C1G496,Carbamidomethylation
C1GMI6,Formylation;Acetylation (K);Phosphorylation (STY)
C1GCT8,Deamidation (NQ);Carbamidomethylation;Methylation(KR);Oxidation (M);Dehydration
C1G391,Alpha-amino adipic acid
C1GLA5,Dehydration;Deamidation (NQ);Methylation(KR)
C1GDK2,Phosphorylation (STY);Hexose (NSY);Acetylation (K)
C1G2V1,Fluorination
A0A0A0HUJ5,Amidination of lysines or N-terminal amines with methyl acetimidate
C1G7L5,Carbamidomethylation
C1G4M5,Carbamylation;Methylation(KR);Phosphorylation (STY)
C1G3L4,Methylation(KR);Carbamidomethylation;Phosphorylation (STY)
A0A0A0HUJ5,Michael addition with methylamine
C1G064,Carboxylation (E);Methylation(KR)
C1G570,Carbamidomethylation
C1FYM2,Oxidation or Hydroxylation
C1GMV8,Amidation;Methylation(KR)
C1G1P4,Lysine oxidation to aminoadipic semialdehyde
C1GIX7,Pyro-glu from Q
C1G411,Dihydroxy;Acetylation (K);Methylation(KR)
A0A0A0HWS3,Trifluoroleucine
C1G3T9,Ubiquitination
C1GCF0,Carbamidomethylation
C1GN83,Carbamidomethylation
A0A0A0HV89,Acetylation (N-term)
C1GBJ2,Carboxylation (DKW)
C1GA20,N-Succinimidyl-2-morpholine acetate
C1GA17,Methylation(KR);Dehydration
C1G0E3,Fluorescein-5-thiosemicarbazide
C1GKC9,Formylation;Deamidation (NQ);Phosphorylation (STY)
C1G3T6,Dimethylation(KR)
C1FZI7,Oxidation (M)
C1FYX6,Methylation(KR)
C1GK99,Phosphorylation (STY);Deamidation (NQ);Methylation(KR)
C1GEN5,Carbamylation;Methylation(KR)
C1FZI7,Methylation(KR)
C1GB47,Methylation(KR);Dehydration
C1GB47,Acetylation (N-term);Methylation(KR);Phosphorylation (STY)
A0A0A0HS08,Carbamidomethylation
C1GKI5,Carbamidomethylation
C1GIX7,Carbamidomethylation
C1FZ57,Sodium adduct
C1GHS5,Alpha-amino adipic acid
C1GJI0,Dehydration
C1G3M8,Acetylation (Protein N-term)
C1GEX7,Replacement of 2 protons by nickel
C1G064,Oxidation (M);Methylation(KR);Dehydration
C1GM00,Diethylation
C1G1F2,Michael addition with methylamine
C1G9X3,Deamidation (NQ);Methylation(KR);Dehydration
C1G9C0,Pyro-glu from Q;Methylation(KR)
C1GLA5,O-Ethylphosphorylation
C1G283,Acetylation (TSCYH)
C1G1F2,Replacement of proton by copper
C1G821,Bis(hydroxphenylglyoxal) arginine
C1GFG5,Proline oxidation to pyroglutamic acid
C1GCT8,Replacement of proton by lithium
C1G0P0,Oxidation (M)
C1GM00,Sulfation
C1FYW9,Phosphorylation (STY);Acetylation (K);Dihydroxy;Carbamylation;Dehydration;Biotinylation
C1G942,Guanidination
C1GGT8,Arginine oxidation to glutamic semialdehyde
C1GKW0,Oxidation (M)
C1GB49,Pyro-glu from Q
C1GKR7,Glycidamide adduct
A0A0A0HT80,2-amino-3-oxo-butanoic_acid
C1GCG8,Acetylation (Protein N-term);Deamidation (NQ);Methylation(KR)
C1GM03,Methylation(others);Carbamidomethylation
C1G712,Carboxylation (DKW)
A0A0A0HRM2,Acetylation (N-term)
C1GHE4,Deamidation (NQ);Biotinylation
C1FZU0,Carbamidomethylation
"C1G942,""Propionamide (K, X@N-term)"""
A0A0A0HUJ5,Bromination
C1G3C4,Sodium adduct
C1GLI9,Dihydroxy
C1FZ00,Oxidation (M)
A0A0A0HT57,Carbamidomethylation;Methylation(KR)
C1G6T3,Phosphorylation (STY);Acetylation (K)
C1GG76,Acetylation (N-term);Methylation(KR)
C1GMI6,Biotinylation;Methylation(KR)
C1G5Y7,Carbamidomethylation
C1GB04,2-amino-3-oxo-butanoic_acid
C1G391,Michael addition with methylamine
C1GA14,Carbamidomethylation
C1GA42,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1G2F3,Carbamidomethylation
C1FZ00,Methylation(KR)
C1GHN0,Phosphorylation (STY);Amidation
C1FYW9,O-Ethylphosphorylation
C1GGT8,Carboxyl modification with ethanolamine
C1GBZ4,Carbamidomethylation;Methylation(KR)
C1G942,Acetylation (K)
C1GDJ1,Formylation;Deamidation (NQ)
C1GI70,Deamidation (NQ)
C1GLV1,Carbamidomethylation
C1FYR6,Formation of five membered aromatic heterocycle
C1G9C0,Beta-methylthiolation (ND)
C1GLV8,Sulphone
A0A0A0HT80,Sodium adduct
C1G4D1,Oxidation (M)
C1GM00,Hexose (NSY);Phosphorylation (STY)
C1G0X4,Methylation(others)
C1G989,Carbamylation;Carbamidomethylation;Methylation(KR);Phosphorylation (STY)
C1G0D4,Pyro-glu from Q;Deamidation (NQ);Carbamidomethylation;Methylation(KR)
C1GA17,Dethiomethyl
C1G064,Proline oxidation to pyroglutamic acid
C1FYX3,Carbamidomethylation
C1GDJ1,Deamidation (R)
C1GLA2,Acetylation (Protein N-term);Carbamidomethylation
C1G4D1,Methylation(KR)
C1GIX7,Acetylation (K);Formylation
A0A0A0HV09,Dehydration
A0A0A0HUJ5,Ubiquitin
C1GCX5,Pyro-glu from Q
C1GEX7,Carbamidomethylation;Sulfation;Methylation(KR)
C1GJS2,Deamidation (NQ);Methylation(KR)
C1GIX7,Deamidation (NQ);Acetylation (K);Methylation(KR);Phosphorylation (STY)
C1GAM6,Carbamidomethylation
C1FYM2,ISD (z+2)-series
C1GB47,Dethiomethyl
A0A0A0HS69,Proline oxidation to pyroglutamic acid
C1G9Z7,Carbamidomethylation
C1G9P8,Carboxylation (DKW);Acetylation (K)
C1G4M5,Dehydration;Carbamidomethylation;Methylation(KR)
A0A0A0HRG7,Diethylation;Carbamidomethylation
C1G194,Methylation(KR)
C1GL73,Carbamidomethylation
A0A0A0HT22,Acetylation (N-term);Acetylation (K);Phosphorylation (STY)
C1G5J0,Methylation(KR)
C1GAH4,Deamidation (NQ)
C1G065,Methylation(KR);Deamidation (NQ);Dehydration
C1G2V2,Oxidation (M)
C1G6F6,Acetylation (N-term)
C1GBM4,Ammonia-loss (N)
C1G0X4,Acetylation (Protein N-term);Methylation(KR);Dehydration
C1GLV8,Sodium adduct;Methylation(KR)
C1G0E5,Palmitoylation
C1GLI9,Sulfation;Methylation(KR)
C1GFG5,Deamidation (NQ);Sodium adduct
C1GLX8,Methylation(KR);Sodium adduct
C1G9P6,Carbamidomethylation
A0A0A0HS42,Oxidation (M)
C1GA17,2-amino-3-oxo-butanoic_acid
C1FYL2,Carbamidomethylation
C1GN78,Methylation(others)
C1GHV2,Acetylation (Protein N-term);Phosphorylation (STY)
C1G3N7,Carbamidomethylation
C1GLX8,Sulfation
C1G5F6,2-amino-3-oxo-butanoic_acid;Carbamidomethylation
C1GII4,Oxidation (M);Acetylation (K)
C1G8H6,Dehydration;Acetylation (K)
A0A0A0HV62,Sulphone
C1G1Y7,Oxidation (M)
C1G1T5,Ubiquitin
C1G5Y7,Deamidation (NQ)
A0A0A0HWY2,Methylation(others)
C1G2J3,Michael addition with methylamine
C1GN52,Diethylation
C1GJ85,Carbamidomethylation
A0A0A0HWK8,Methylation(others)
C1GA97,Oxidation (M)
C1GLI9,Pyro-glu from Q
A0A0A0HV62,Replacement of proton by lithium
C1G391,Malonylation
A0A0A0HUJ5,Methylation(KR);Carbamylation;Dehydration;Oxidation (M)
C1GBZ4,Hexose (NSY)
C1GLV1,Deamidation (NQ)
C1G9U1,Oxidation (M)
C1GA97,Methylation(KR);Dehydration
C1GAF5,Carbamidomethylation;Dehydration;Dihydroxy
C1GIX7,Carbamylation;Methylation(KR);Phosphorylation (STY)
C1GMV8,Oxidation (HW)
